"","clave_mun","loc","id","SHPANIO","SREENTIDAD","SRETIPOEST","persmednom","persmedac","pers_otro","pers_para","camas_c","consultorios","quiro","procedq","consulta","dias","pmuj","CVE_ZM","servs","tot_servs","mshare","mshare2","hhi","POBTOT","urb","P60","ing_pc","type","staff","staff_ac","staff_otro","grande","chico","metro","centro","noroeste","norte","occidente","spec"
"2833",9006,9.01,"9006 14 0344",2021,9,21,5,15,2,5,4,4,1,19,2822,180,0.63768115942029,9.01,2841,3980865,0.0713663990112702,0.00509316290783582,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",12,0.75,0.166666666666667,0,1,1,0,0,0,0,0
"2834",9006,9.01,"9006 15 0310",2021,9,21,1,0,0,1,3,2,1,1,15,15,0.857142857142857,9.01,16,3980865,0.000401922697705147,1.61541854930583e-07,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",2,0,0,0,1,1,0,0,0,0,0
"2835",9006,9.01,"9006 17 0522",2021,9,21,5,3,4,7,6,3,2,61,872,384,0.528089887640449,9.01,933,3980865,0.0234371173099314,0.000549298467799485,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",16,0.375,0.25,0,0,1,0,0,0,0,0
"2836",9006,9.01,"9006 18 0325",2021,9,21,0,5,1,2,2,1,1,17,479,195,0.462962962962963,9.01,496,3980865,0.0124596036288596,0.00015524172258829,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",3,1,0.333333333333333,0,1,1,0,0,0,0,0
"2837",9006,9.01,"9006 19 0518",2021,9,21,7,0,1,2,3,3,1,12,660,36,0.95,9.01,672,3980865,0.0168807533036162,0.000284959832097548,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",10,0,0.1,0,1,1,0,0,0,0,0
"2838",9006,9.01,"9006 2 001A",2021,9,22,3,4,3,2,3,2,1,22,688,132,0.918604651162791,9.01,710,3980865,0.0178353197106659,0.000318098629181667,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",8,0.571428571428571,0.375,0,1,1,0,0,0,0,0
"2839",9006,9.01,"9006 20 0715",2021,9,21,2,5,2,3,3,2,1,5,324,18,0.791666666666667,9.01,329,3980865,0.00826453547156209,6.8302546560708e-05,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",7,0.714285714285714,0.285714285714286,0,1,1,0,0,0,0,0
"2840",9006,9.01,"9006 22 0611",2021,9,21,0,5,2,3,6,1,1,82,476,342,0.746031746031746,9.01,558,3980865,0.014017054082467,0.000196477805150805,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",5,1,0.4,0,0,1,0,0,0,0,0
"2841",9006,9.01,"9006 24 0490",2021,9,21,0,17,2,5,6,2,1,40,1682,306,0.563636363636364,9.01,1722,3980865,0.0432569303405164,0.00187116202248429,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",7,1,0.285714285714286,0,0,1,0,0,0,0,0
"2842",9006,9.01,"9006 25 001A",2021,9,21,2,11,5,3,7,5,1,94,1185,495,0.765536723163842,9.01,1279,3980865,0.0321286956478052,0.0010322530840293,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",10,0.846153846153846,0.5,0,0,1,0,0,0,0,0
"2843",9006,9.01,"9006 3 0429",2021,9,21,0,14,5,11,10,4,1,154,21232,828,0.620758483033932,9.01,21386,3980865,0.537219925820142,0.288605248698199,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",16,1,0.3125,0,0,1,0,0,0,0,0
"2844",9006,9.01,"9006 5 0128",2021,9,21,6,0,2,3,5,2,1,44,316,531,0.827205882352941,9.01,360,3980865,0.00904326069836581,8.17805640586076e-05,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",11,0,0.181818181818182,0,1,1,0,0,0,0,0
"2845",9006,9.01,"9006 8 058A",2021,9,21,0,15,6,6,8,3,1,137,3147,1602,0.628048780487805,9.01,3284,3980865,0.0824946337039814,0.00680536458995407,203.122052885411,404695,1,0.175210961341257,8265.09735726905,"gen",12,1,0.5,0,0,1,0,0,0,0,0
"2846",9007,9.01,"9007 1 0017",2021,9,21,10,32,6,14,11,4,2,70,3390,243,0.753926701570681,9.01,3460,3980865,0.086915783378738,0.00755435340033972,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",30,0.761904761904762,0.2,0,0,1,0,0,0,0,0
"2847",9007,9.01,"9007 10 1369",2021,9,21,8,4,3,12,23,1,2,820,3937,7326,0.667871667419792,9.01,4757,3980865,0.119496642061462,0.0142794474639651,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",23,0.333333333333333,0.130434782608696,1,0,1,0,0,0,0,0
"2848",9007,9.01,"9007 14 2808",2021,9,21,7,9,5,6,8,3,1,156,1967,1026,0.483333333333333,9.01,2123,3980865,0.0533301179517517,0.00284410148074775,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",18,0.5625,0.277777777777778,0,0,1,0,0,0,0,0
"2849",9007,9.01,"9007 15 1867",2021,9,21,0,11,2,4,9,3,2,61,1245,486,0.869257950530035,9.01,1306,3980865,0.0328069402001826,0.00107629532529836,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",6,1,0.333333333333333,0,0,1,0,0,0,0,0
"2850",9007,9.01,"9007 16 198A",2021,9,21,0,13,10,6,9,2,2,202,4123,4455,0.60586011342155,9.01,4325,3980865,0.108644729223423,0.0118036771880308,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",16,1,0.625,0,0,1,0,0,0,0,0
"2851",9007,9.01,"9007 17 5592",2021,9,21,1,0,2,2,1,1,1,0,758,9,0.916666666666667,9.01,758,3980865,0.0190410878037813,0.00036256302475131,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",5,0,0.4,0,1,1,0,0,0,0,0
"2852",9007,9.01,"9007 19 0981",2021,9,21,0,11,2,3,5,1,1,21,1156,126,0.568,9.01,1177,3980865,0.0295664384499349,0.000874174282613787,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",5,1,0.4,0,1,1,0,0,0,0,0
"2853",9007,9.01,"9007 21 1513",2021,9,21,13,0,6,8,5,4,1,54,6732,1101,0.51285930408472,9.01,6786,3980865,0.170465464164195,0.0290584744727146,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",27,0,0.222222222222222,0,1,1,0,0,0,0,0
"2854",9007,9.01,"9007 22 2738",2021,9,21,10,12,0,4,4,5,1,45,4490,153,0.718518518518519,9.01,4535,3980865,0.113919964630803,0.0129777583414833,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",14,0.545454545454545,0,0,1,1,0,0,0,0,0
"2855",9007,9.01,"9007 25 2564",2021,9,21,0,7,2,3,6,2,1,22,549,174,0.866666666666667,9.01,571,3980865,0.0143436162743524,0.000205739327825868,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",5,1,0.4,0,0,1,0,0,0,0,0
"2856",9007,9.01,"9007 28 141A",2021,9,21,0,8,4,4,7,2,1,103,1488,750,0.873840445269017,9.01,1591,3980865,0.0399661882530555,0.00159729620347868,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",8,1,0.5,0,0,1,0,0,0,0,0
"2857",9007,9.01,"9007 33 287A",2021,9,21,7,13,6,12,7,3,1,43,14052,3489,0.548267743020518,9.01,14095,3980865,0.354068776509628,0.125364698499025,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",25,0.65,0.24,0,0,1,0,0,0,0,0
"2858",9007,9.01,"9007 34 1015",2021,9,21,0,11,1,3,6,4,1,64,1055,324,0.87,9.01,1119,3980865,0.0281094686707537,0.000790142228952085,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",4,1,0.25,0,0,1,0,0,0,0,0
"2859",9007,9.01,"9007 36 0040",2021,9,21,0,1,2,2,5,2,1,58,182,408,0,9.01,240,3980865,0.0060288404655772,3.63469173593812e-05,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",4,1,0.5,0,1,1,0,0,0,0,0
"2860",9007,9.01,"9007 39 0322",2021,9,21,0,6,5,4,7,5,3,96,211,756,0.732851985559567,9.01,307,3980865,0.00771189176221751,5.94732745521583e-05,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",9,1,0.555555555555556,0,0,1,0,0,0,0,0
"2861",9007,9.01,"9007 4 0939",2021,9,21,0,30,6,8,7,2,2,150,3668,900,0.755230125523013,9.01,3818,3980865,0.0959088037398907,0.00919849863481687,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",14,1,0.428571428571429,0,0,1,0,0,0,0,0
"2862",9007,9.01,"9007 40 1369",2021,9,21,3,0,0,2,5,3,1,5,743,27,0.944444444444444,9.01,748,3980865,0.0187898861177156,0.000353059820316722,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",5,0,0,0,1,1,0,0,0,0,0
"2863",9007,9.01,"9007 41 0036",2021,9,21,2,7,2,2,7,2,1,23,963,174,0.695238095238095,9.01,986,3980865,0.0247684862460797,0.000613477910922238,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",6,0.777777777777778,0.333333333333333,0,0,1,0,0,0,0,0
"2864",9007,9.01,"9007 42 0017",2021,9,22,1,3,0,1,2,2,1,15,131,120,0.761363636363636,9.01,146,3980865,0.00366754461655947,1.34508835144543e-05,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",2,0.75,0,0,1,1,0,0,0,0,0
"2865",9007,9.01,"9007 46 0017",2021,9,21,1,6,3,3,10,3,1,30,532,966,0.56734693877551,9.01,562,3980865,0.0141175347568933,0.00019930478761209,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",7,0.857142857142857,0.428571428571429,0,0,1,0,0,0,0,0
"2866",9007,9.01,"9007 47 0017",2021,9,21,6,7,2,4,7,2,2,56,4659,150,0.782352941176471,9.01,4715,3980865,0.118441594979986,0.0140284114214029,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",12,0.538461538461538,0.166666666666667,0,0,1,0,0,0,0,0
"2867",9007,9.01,"9007 48 0017",2021,9,21,0,7,0,1,3,2,1,37,266,111,0.831683168316832,9.01,303,3980865,0.00761141108779122,5.79335787473511e-05,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",1,1,0,0,1,1,0,0,0,0,0
"2868",9007,9.01,"9007 49 1053",2021,9,21,1,8,1,3,4,2,1,82,1526,303,0.478632478632479,9.01,1608,3980865,0.0403932311193673,0.00163161312026262,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",5,0.888888888888889,0.2,0,1,1,0,0,0,0,0
"2869",9007,9.01,"9007 5 0905",2021,9,21,4,27,22,9,21,5,2,91,1154,1182,0.556464811783961,9.01,1245,3980865,0.0312746099151818,0.000978101225346785,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",35,0.870967741935484,0.628571428571429,1,0,1,0,0,0,0,0
"2870",9007,9.01,"9007 50 0017",2021,9,21,2,5,3,4,4,2,2,2,940,12,1,9.01,942,3980865,0.0236631988273905,0.000559946978744616,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",9,0.714285714285714,0.333333333333333,0,1,1,0,0,0,0,0
"2871",9007,9.01,"9007 51 1424",2021,9,21,1,70,3,8,6,4,2,76,3567,951,0.329896907216495,9.01,3643,3980865,0.0915127742337407,0.00837458784795559,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",12,0.985915492957746,0.25,0,0,1,0,0,0,0,0
"2872",9007,9.01,"9007 53 3897",2021,9,21,0,19,13,11,8,3,1,128,2998,888,0.653483992467043,9.01,3126,3980865,0.0785256470641431,0.00616627724684236,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",24,1,0.541666666666667,0,0,1,0,0,0,0,0
"2873",9007,9.01,"9007 54 2140",2021,9,21,2,2,1,3,5,3,1,23,3517,318,0.666666666666667,9.01,3540,3980865,0.0889253968672638,0.00790772620800037,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"spec",6,0.5,0.166666666666667,0,1,1,0,0,0,0,0
"2874",9007,9.01,"9007 56 2155",2021,9,21,2,11,2,4,5,2,1,46,339,351,0.77,9.01,385,3980865,0.0096712649135301,9.35333650276784e-05,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",8,0.846153846153846,0.25,0,1,1,0,0,0,0,0
"2875",9007,9.01,"9007 57 0017",2021,9,21,4,0,3,5,2,2,1,38,2269,201,0.71063829787234,9.01,2307,3980865,0.0579522289753609,0.00335846084321266,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",12,0,0.25,0,1,1,0,0,0,0,0
"2876",9007,9.01,"9007 58 4202",2021,9,21,1,7,1,4,6,2,1,162,2770,954,0.871508379888268,9.01,2932,3980865,0.0736523343544682,0.00542466635586238,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",6,0.875,0.166666666666667,0,0,1,0,0,0,0,0
"2877",9007,9.01,"9007 61 0017",2021,9,21,2,11,4,3,3,5,1,130,2554,564,0.509661835748792,9.01,2684,3980865,0.0674225325400384,0.00454579789411254,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",9,0.846153846153846,0.444444444444444,0,1,1,0,0,0,0,0
"2878",9007,9.01,"9007 62 3914",2021,9,21,0,18,8,5,6,4,1,253,8927,1254,0.810983397190294,9.01,9180,3980865,0.230603147808328,0.0531778117791096,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",13,1,0.615384615384615,0,0,1,0,0,0,0,0
"2879",9007,9.01,"9007 64 209A",2021,9,21,0,16,0,3,5,2,1,359,2783,1812,0.751807228915663,9.01,3142,3980865,0.0789275697618482,0.00622956126851142,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",3,1,0,0,1,1,0,0,0,0,0
"2880",9007,9.01,"9007 66 5446",2021,9,21,4,7,0,2,2,2,1,0,1147,318,0.5,9.01,1147,3980865,0.0288128333917377,0.000830179368060037,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",6,0.636363636363636,0,0,1,1,0,0,0,0,0
"2881",9007,9.01,"9007 7 4414",2021,9,21,26,0,58,35,12,8,2,286,12102,3624,0.877757352941177,9.01,12388,3980865,0.31118864869821,0.096838375078618,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",119,0,0.487394957983193,0,0,1,0,0,0,0,0
"2882",9007,9.01,"9007 70 1566",2021,9,21,1,18,13,9,11,8,2,2,1405,198,0.448275862068966,9.01,1407,3980865,0.0353440772294464,0.00124920379520107,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",23,0.947368421052632,0.565217391304348,0,0,1,0,0,0,0,0
"2883",9007,9.01,"9007 71 0089",2021,9,21,1,9,3,4,4,4,1,209,3791,432,0.475524475524476,9.01,4000,3980865,0.100480674426287,0.0100963659331614,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",8,0.9,0.375,0,1,1,0,0,0,0,0
"2884",9007,9.01,"9007 72 2600",2021,9,21,2,5,2,2,2,2,2,12,3535,792,0.645833333333333,9.01,3547,3980865,0.0891012380475098,0.007939030621599,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",6,0.714285714285714,0.333333333333333,0,1,1,0,0,0,0,0
"2885",9007,9.01,"9007 73 1710",2021,9,21,0,15,5,7,5,8,1,21,2053,957,0.530054644808743,9.01,2074,3980865,0.0520992296900297,0.00271432973429447,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",12,1,0.416666666666667,0,1,1,0,0,0,0,0
"2886",9007,9.01,"9007 74 0727",2021,9,26,0,3,3,3,3,3,1,26,373,102,0.886075949367089,9.01,399,3980865,0.0100229472740221,0.000100459472057827,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",6,1,0.5,0,1,1,0,0,0,0,0
"2887",9007,9.01,"9007 76 1443",2021,9,21,0,6,9,6,6,2,2,58,406,726,0.702941176470588,9.01,464,3980865,0.0116557582334493,0.00013585669999662,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",15,1,0.6,0,0,1,0,0,0,0,0
"2888",9007,9.01,"9007 77 1814",2021,9,21,3,4,3,3,3,2,1,29,868,243,0.854430379746835,9.01,897,3980865,0.0225327912400948,0.000507726681069693,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",9,0.571428571428571,0.333333333333333,0,1,1,0,0,0,0,0
"2889",9007,9.01,"9007 80 1087",2021,9,21,19,0,4,13,12,9,1,499,7711,3642,0.563455657492355,9.01,8210,3980865,0.206236584259954,0.0425335286872129,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",36,0,0.111111111111111,0,0,1,0,0,0,0,0
"2890",9007,9.01,"9007 81 3079",2021,9,21,5,17,7,9,5,2,1,463,3402,2523,0.827610371408549,9.01,3865,3980865,0.0970894516643996,0.00942636162449378,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",21,0.772727272727273,0.333333333333333,0,1,1,0,0,0,0,0
"2891",9007,9.01,"9007 82 1706",2021,9,21,8,0,1,6,3,3,1,164,6123,972,0.751243781094527,9.01,6287,3980865,0.157930500029516,0.024942042839573,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",15,0,0.0666666666666667,0,1,1,0,0,0,0,0
"2892",9007,9.01,"9007 83 1513",2021,9,21,4,5,9,7,6,4,1,263,1483,2616,0.842465753424658,9.01,1746,3980865,0.0438598143870742,0.0019236833180686,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",20,0.555555555555556,0.45,0,0,1,0,0,0,0,0
"2893",9007,9.01,"9007 84 1867",2021,9,21,3,26,7,7,6,4,1,52,620,414,0.692063492063492,9.01,672,3980865,0.0168807533036162,0.000284959832097548,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",17,0.896551724137931,0.411764705882353,0,0,1,0,0,0,0,0
"2894",9007,9.01,"9007 85 4058",2021,9,21,1,10,2,2,3,3,1,76,3086,318,0.794943820224719,9.01,3162,3980865,0.0794299731339797,0.00630912063206473,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",5,0.909090909090909,0.4,0,1,1,0,0,0,0,0
"2895",9007,9.01,"9007 86 0977",2021,9,21,0,37,10,23,6,6,1,86,7684,1767,0.532208588957055,9.01,7770,3980865,0.195183710073062,0.0380966806778851,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",33,1,0.303030303030303,0,0,1,0,0,0,0,0
"2896",9007,9.01,"9007 87 0017",2021,9,21,1,3,0,1,1,1,1,0,1040,66,0.84,9.01,1040,3980865,0.0261249753508346,0.000682514337081713,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",2,0.75,0,0,1,1,0,0,0,0,0
"2897",9007,9.01,"9007 88 2738",2021,9,21,0,19,10,5,6,6,1,141,7267,648,0.758561643835616,9.01,7408,3980865,0.186090209037483,0.0346295658996141,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",15,1,0.666666666666667,0,0,1,0,0,0,0,0
"2898",9007,9.01,"9007 89 433A",2021,9,21,1,10,1,1,3,2,1,66,1147,255,0.652380952380952,9.01,1213,3980865,0.0304707645197715,0.000928467490419363,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",3,0.909090909090909,0.333333333333333,0,1,1,0,0,0,0,0
"2899",9007,9.01,"9007 90 0017",2021,9,21,0,17,3,2,7,4,1,4,1417,27,0.65,9.01,1421,3980865,0.0356957595899384,0.00127418725270268,203.122052885411,1835486,1,0.142776354600362,4002.05621835307,"gen",5,1,0.6,0,0,1,0,0,0,0,0
"2900",9008,9.01,"9008 1 0283",2021,9,21,144,70,508,835,221,711,23,6481,10476,96333,0.58515896105717,9.01,16957,3980865,0.425962699061636,0.181444220991874,203.122052885411,247622,0.995178134414551,0.153754512926961,6174.7948849456,"spec",1487,0.327102803738318,0.341627437794217,1,0,1,0,0,0,0,0
"2901",9008,9.01,"9008 2 0334",2021,9,22,0,5,9,6,5,3,1,70,1005,294,0.620087336244541,9.01,1075,3980865,0.0270041812520646,0.000729225805094355,203.122052885411,247622,0.995178134414551,0.153754512926961,6174.7948849456,"gen",15,1,0.6,0,1,1,0,0,0,0,0
"2902",9008,9.01,"9008 6 0353",2021,9,21,1,8,6,4,20,4,1,38,2170,243,0.615384615384615,9.01,2208,3980865,0.0554653322833103,0.00307640308529802,203.122052885411,247622,0.995178134414551,0.153754512926961,6174.7948849456,"gen",11,0.888888888888889,0.545454545454545,1,0,1,0,0,0,0,0
"2903",9008,9.01,"9008 7 0090",2021,9,21,0,7,0,4,5,3,1,4,2410,24,1,9.01,2414,3980865,0.060640087016264,0.00367722015334008,203.122052885411,247622,0.995178134414551,0.153754512926961,6174.7948849456,"gen",4,1,0,0,1,1,0,0,0,0,0
"2904",9009,9.01,"9009 1 0191",2021,9,21,1,4,1,2,3,3,1,0,379,6,1,9.01,379,3980865,0.00952054390189067,9.06407561878276e-05,203.122052885411,152685,0.842977371713004,0.107653011101287,2911.91389461964,"gen",4,0.8,0.25,0,1,1,0,0,0,0,0
"2905",9009,9.01,"9009 2 0346",2021,9,21,3,3,0,2,2,2,1,29,1703,255,0.849056603773585,9.01,1732,3980865,0.0435081320265822,0.0018929575524425,203.122052885411,152685,0.842977371713004,0.107653011101287,2911.91389461964,"gen",5,0.5,0,0,1,1,0,0,0,0,0
"2906",9009,9.01,"9009 5 044A",2021,9,21,6,11,1,8,8,2,3,230,420,1023,0.849829351535836,9.01,650,3980865,0.0163281095942716,0.000266607162922544,203.122052885411,152685,0.842977371713004,0.107653011101287,2911.91389461964,"gen",15,0.647058823529412,0.0666666666666667,0,0,1,0,0,0,0,0
"2907",9009,9.01,"9009 6 0327",2021,9,21,2,13,4,4,3,3,1,158,1090,840,0.75609756097561,9.01,1248,3980865,0.0313499704210015,0.000982820645397667,203.122052885411,152685,0.842977371713004,0.107653011101287,2911.91389461964,"gen",10,0.866666666666667,0.4,0,1,1,0,0,0,0,0
"2908",9010,9.01,"9010 1 0012",2021,9,21,0,7,4,3,2,2,1,8,3796,72,0.65,9.01,3804,3980865,0.0955571213793987,0.00913116344631714,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",7,1,0.571428571428571,0,1,1,0,0,0,0,0
"2909",9010,9.01,"9010 11 1222",2021,9,21,0,3,10,12,9,8,1,1,26,6,0.75,9.01,27,3980865,0.000678244552377436,4.60015672829668e-07,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",22,1,0.454545454545455,0,0,1,0,0,0,0,0
"2910",9010,9.01,"9010 12 1222",2021,9,21,0,40,106,118,26,0,3,2390,6253,15681,0.636231038506418,9.01,8643,3980865,0.217113617266599,0.0471383228025873,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",224,1,0.473214285714286,1,0,1,0,0,0,0,0
"2911",9010,9.01,"9010 14 1858",2021,9,21,5,21,6,13,15,4,1,453,27462,2571,0.76281208935611,9.01,27915,3980865,0.701229506652449,0.491722821000037,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",24,0.807692307692308,0.25,0,0,1,0,0,0,0,0
"2912",9010,9.01,"9010 16 0686",2021,9,21,0,8,1,3,5,1,1,50,5318,240,0.55421686746988,9.01,5368,3980865,0.134845065080077,0.0181831915764502,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",4,1,0.25,0,1,1,0,0,0,0,0
"2913",9010,9.01,"9010 17 0440",2021,9,21,0,7,2,5,3,2,1,31,395,492,0.522522522522523,9.01,426,3980865,0.0107011918263995,0.0001145155065054,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",7,1,0.285714285714286,0,1,1,0,0,0,0,0
"2914",9010,9.01,"9010 18 1190",2021,9,21,2,10,4,11,6,0,1,88,0,633,0.494845360824742,9.01,88,3980865,0.00221057483737831,4.88664111165013e-06,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",17,0.833333333333333,0.235294117647059,0,0,1,0,0,0,0,0
"2915",9010,9.01,"9010 2 0012",2021,9,21,34,0,36,60,17,0,4,444,85,6465,0.609022556390977,9.01,529,3980865,0.0132885691928764,0.000176586071193864,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",130,0,0.276923076923077,0,0,1,0,0,0,0,0
"2916",9010,9.01,"9010 4 0031",2021,9,21,273,0,669,771,128,114,13,3801,18083,94569,0.507131367292225,9.01,21884,3980865,0.549729769786215,0.302202819789205,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"gen",1713,0,0.390542907180385,1,0,1,0,0,0,0,0
"2917",9010,9.01,"9010 5 1133",2021,9,21,7,10,14,6,20,5,3,64,652,702,0.469387755102041,9.01,716,3980865,0.0179860407223053,0.000323497660864426,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"spec",27,0.588235294117647,0.518518518518518,1,0,1,0,0,0,0,0
"2918",9010,9.01,"9010 6 1133",2021,9,25,0,9,13,12,27,4,2,363,4252,2274,0.604395604395604,9.01,4615,3980865,0.115929578119328,0.0134396670829255,203.122052885411,759137,0.999823483771704,0.161129018872746,11908.1796605883,"spec",25,1,0.52,1,0,1,0,0,0,0,0
"2919",9011,9.01,"9011 14 0344",2021,9,21,0,5,4,2,3,3,1,99,630,498,0.790769230769231,9.01,729,3980865,0.0183126029141908,0.000335351425492828,203.122052885411,392313,0.982177496029956,0.117752916676225,4116.1700708363,"gen",6,1,0.666666666666667,0,1,1,0,0,0,0,0
"2920",9011,9.01,"9011 16 1249",2021,9,21,0,10,2,4,7,2,1,20,3535,129,0.733333333333333,9.01,3555,3980865,0.0893021993963623,0.00797488281702766,203.122052885411,392313,0.982177496029956,0.117752916676225,4116.1700708363,"gen",6,1,0.333333333333333,0,0,1,0,0,0,0,0
"2921",9011,9.01,"9011 17 1291",2021,9,21,0,9,1,2,3,2,1,19,1696,162,0.368421052631579,9.01,1715,3980865,0.0430810891602704,0.00185598024323517,203.122052885411,392313,0.982177496029956,0.117752916676225,4116.1700708363,"spec",3,1,0.333333333333333,0,1,1,0,0,0,0,0
"2922",9011,9.01,"9011 20 0382",2021,9,21,0,5,2,1,2,1,1,149,1106,921,0.890850722311397,9.01,1255,3980865,0.0315258116012475,0.000993876797117349,203.122052885411,392313,0.982177496029956,0.117752916676225,4116.1700708363,"gen",3,1,0.666666666666667,0,1,1,0,0,0,0,0
"2923",9011,9.01,"9011 3 0043",2021,9,21,2,39,1,5,8,5,2,87,3283,522,0.462732919254658,9.01,3370,3980865,0.0846549682041466,0.00716646364164507,203.122052885411,392313,0.982177496029956,0.117752916676225,4116.1700708363,"gen",8,0.951219512195122,0.125,0,0,1,0,0,0,0,0
"2924",9011,9.01,"9011 5 0363",2021,9,21,7,21,6,3,5,2,1,369,5656,1482,0.773136773136773,9.01,6025,3980865,0.151349015854594,0.0229065246001543,203.122052885411,392313,0.982177496029956,0.117752916676225,4116.1700708363,"gen",16,0.75,0.375,0,1,1,0,0,0,0,0
"2925",9011,9.01,"9011 9 001A",2021,9,21,1,6,2,2,3,1,1,30,1244,348,0.826666666666667,9.01,1274,3980865,0.0320030948047723,0.00102419807708325,203.122052885411,392313,0.982177496029956,0.117752916676225,4116.1700708363,"gen",5,0.857142857142857,0.4,0,1,1,0,0,0,0,0
"2926",9012,9.01,"9012 10 2032",2021,9,21,1,0,1,1,3,1,1,0,54,18,0,9.01,54,3980865,0.00135648910475487,1.84006269131867e-06,203.122052885411,699928,0.979470745562401,0.155578859539838,6617.42566664,"gen",3,0,0.333333333333333,0,1,1,0,0,0,0,0
