"","loc","clave_mun","id","SHPANIO","SREENTIDAD","SRETIPOEST","persmednom","persmedac","pers_otro","pers_para","camas_c","consultorios","quiro","procedq","consulta","dias","pmuj","servs","tot_servs","hhi","POBTOT","P60","urb","ing_pc","type","staff","staff_ac","staff_otro","grande","chico","metro","centro","noroeste","norte","west","spec"
"2856",9.01,9012,"9012 15 0214",2021,9,21,9,10,75,33,100,13,10,4632,5103,63924,0.571815220881692,9735,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",117,0.526315789473684,0.641025641025641,1,0,1,0,0,0,0,0
"2857",9.01,9012,"9012 16 0017",2021,9,21,6,15,3,4,3,2,1,29,4410,1566,0.42530755711775,4439,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",13,0.714285714285714,0.230769230769231,0,1,1,0,0,0,0,0
"2858",9.01,9012,"9012 17 1528",2021,9,21,0,3,2,4,3,2,1,67,1225,429,0.720689655172414,1292,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",6,1,0.333333333333333,0,1,1,0,0,0,0,0
"2859",9.01,9012,"9012 18 0017",2021,9,21,0,15,9,5,6,3,1,103,2514,729,0.598484848484849,2617,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",14,1,0.642857142857143,0,0,1,0,0,0,0,0
"2860",9.01,9012,"9012 2 0182",2021,9,21,180,0,183,442,156,0,7,9306,12901,196416,0.536239643084767,22207,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",805,0,0.227329192546584,1,0,1,0,0,0,0,0
"2861",9.01,9012,"9012 3 0943",2021,9,21,3,13,3,4,3,2,1,36,156,276,0.744186046511628,192,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",10,0.8125,0.3,0,1,1,0,0,0,0,0
"2862",9.01,9012,"9012 4 0017",2021,9,21,1,16,4,5,3,2,1,24,229,162,0.891666666666667,253,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",10,0.941176470588235,0.4,0,1,1,0,0,0,0,0
"2863",9.01,9012,"9012 5 0017",2021,9,21,5,14,4,4,2,2,1,43,1542,3,0.75,1585,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",13,0.736842105263158,0.307692307692308,0,1,1,0,0,0,0,0
"2864",9.01,9012,"9012 7 0708",2021,9,25,33,0,46,26,9,10,2,314,170037,5367,0.63343717549325,170351,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",105,0,0.438095238095238,0,0,1,0,0,0,0,1
"2865",9.01,9012,"9012 8 223A",2021,9,22,0,8,2,2,3,2,1,20,516,150,0.866071428571429,536,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",4,1,0.5,0,1,1,0,0,0,0,1
"2866",9.01,9012,"9012 9 0657",2021,9,21,4,26,7,4,5,7,1,145,7763,1305,0.610726643598616,7908,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",15,0.866666666666667,0.466666666666667,0,1,1,0,0,0,0,0
"2867",9.01,9013,"9013 10 1120",2021,9,21,0,7,0,1,5,2,1,21,357,105,0.772151898734177,378,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",1,1,0,0,1,1,0,0,0,0,0
"2868",9.01,9013,"9013 12 0226",2021,9,22,20,0,9,9,4,6,1,191,8205,1014,0.842465753424658,8396,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",38,0,0.236842105263158,0,1,1,0,0,0,0,1
"2869",9.01,9013,"9013 14 025A",2021,9,21,2,9,1,2,4,4,1,6,292,33,0.333333333333333,298,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",5,0.818181818181818,0.2,0,1,1,0,0,0,0,0
"2870",9.01,9013,"9013 15 0067",2021,9,21,30,30,10,6,16,9,2,141,1206,762,0.551059730250482,1347,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",46,0.5,0.217391304347826,0,0,1,0,0,0,0,0
"2871",9.01,9013,"9013 18 0353",2021,9,21,0,26,5,6,11,5,2,28,3364,432,0.431972789115646,3392,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",11,1,0.454545454545455,0,0,1,0,0,0,0,0
"2872",9.01,9013,"9013 19 0550",2021,9,21,0,4,1,1,4,1,1,5,1788,15,0.875,1793,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",2,1,0.5,0,1,1,0,0,0,0,0
"2873",9.01,9013,"9013 24 0245",2021,9,21,0,26,4,2,2,1,1,40,1467,120,0.51219512195122,1507,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",6,1,0.666666666666667,0,1,1,0,0,0,0,0
"2874",9.01,9013,"9013 25 0372",2021,9,22,1,1,1,2,2,1,1,3,75,9,1,78,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",4,0.5,0.25,0,1,1,0,0,0,0,1
"2875",9.01,9013,"9013 4 0601",2021,9,21,0,3,0,2,6,2,1,1,349,93,0.571428571428571,350,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",2,1,0,0,0,1,0,0,0,0,0
"2876",9.01,9013,"9013 8 0442",2021,9,26,0,5,2,2,5,1,1,2,39,36,0,41,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",4,1,0.5,0,1,1,0,0,0,0,1
"2877",9.01,9013,"9013 9 0207",2021,9,21,2,6,3,2,3,2,1,19,1648,108,0.333333333333333,1667,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",7,0.75,0.428571428571429,0,1,1,0,0,0,0,0
"2878",9.01,9014,"9014 1 0897",2021,9,21,3,28,13,17,15,13,2,437,7266,2916,0.584761904761905,7703,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",33,0.903225806451613,0.393939393939394,0,0,1,0,0,0,0,0
"2879",9.01,9014,"9014 10 0242",2021,9,21,0,515,22,47,13,39,3,1619,269,3330,0.646846846846847,1888,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",69,1,0.318840579710145,0,0,1,0,0,0,0,0
"2880",9.01,9014,"9014 11 0191",2021,9,23,1,39,2,4,52,1,1,1381,19775,27102,0.44044973199111,21156,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",7,0.975,0.285714285714286,1,0,1,0,0,0,0,1
"2881",9.01,9014,"9014 12 0628",2021,9,21,0,14,5,6,4,5,1,0,1658,51,0.6,1658,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",11,1,0.454545454545455,0,1,1,0,0,0,0,0
"2882",9.01,9014,"9014 13 0011",2021,9,21,18,0,27,13,25,4,2,64,4474,21243,0.559543230016313,4538,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",58,0,0.46551724137931,1,0,1,0,0,0,0,0
"2883",9.01,9014,"9014 14 0793",2021,9,21,1,25,12,18,10,11,1,174,2124,1872,0.690781796966161,2298,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",31,0.961538461538462,0.387096774193548,0,0,1,0,0,0,0,0
"2884",9.01,9014,"9014 15 0011",2021,9,22,3,2,10,5,4,4,1,582,1752,2298,0.945613134940995,2334,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",18,0.4,0.555555555555556,0,1,1,0,0,0,0,1
"2885",9.01,9014,"9014 20 0011",2021,9,21,19,407,165,112,60,142,10,93,152,879,0.544943820224719,245,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",296,0.955399061032864,0.557432432432432,1,0,1,0,0,0,0,0
"2886",9.01,9014,"9014 29 0399",2021,9,21,5,15,15,17,15,2,2,1184,4595,8691,0.486142322097378,5779,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",37,0.75,0.405405405405405,0,0,1,0,0,0,0,0
"2887",9.01,9014,"9014 34 0187",2021,9,21,0,16,1,6,5,5,1,155,8300,1506,0.511710432931157,8455,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",7,1,0.142857142857143,0,1,1,0,0,0,0,0
"2888",9.01,9014,"9014 36 0971",2021,9,21,304,543,905,284,92,110,6,4463,15210,70794,0.563432976833831,19673,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",1493,0.641086186540732,0.606162089752177,1,0,1,0,0,0,0,0
"2889",9.01,9014,"9014 37 0261",2021,9,25,0,10,5,6,6,4,2,45,290,141,0.48936170212766,335,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",11,1,0.454545454545455,0,0,1,0,0,0,0,1
"2890",9.01,9014,"9014 38 0219",2021,9,25,9,19,23,10,7,10,2,376,3256,2940,0.487128712871287,3632,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",42,0.678571428571429,0.547619047619048,0,0,1,0,0,0,0,1
"2891",9.01,9014,"9014 39 0401",2021,9,25,1,1,17,25,20,0,2,832,0,14649,0.447169130905157,832,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",43,0.5,0.395348837209302,1,0,1,0,0,0,0,1
"2892",9.01,9014,"9014 40 069A",2021,9,21,7,68,117,200,55,42,4,4010,8685,33099,0.665700969895453,12695,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",324,0.906666666666667,0.361111111111111,1,0,1,0,0,0,0,0
"2893",9.01,9014,"9014 5 0577",2021,9,21,5,9,9,11,11,4,2,294,312,1341,0.54485049833887,606,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",25,0.642857142857143,0.36,0,0,1,0,0,0,0,0
"2894",9.01,9014,"9014 8 090A",2021,9,21,1,7,22,96,30,1,5,1584,3221,18918,0.68347544839753,4805,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",119,0.875,0.184873949579832,1,0,1,0,0,0,0,0
"2895",9.01,9014,"9014 9 0948",2021,9,21,0,157,54,55,30,2,4,1490,4403,14361,0.597686777117849,5893,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",109,1,0.495412844036697,1,0,1,0,0,0,0,0
"2896",9.01,9015,"9015 1 0822",2021,9,21,10,32,16,6,28,19,3,352,2415,4938,0.528070175438596,2767,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",32,0.761904761904762,0.5,1,0,1,0,0,0,0,0
"2897",9.01,9015,"9015 11 0517",2021,9,23,2,24,20,4,7,10,2,48,2825,126,0.77027027027027,2873,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",26,0.923076923076923,0.769230769230769,0,0,1,0,0,0,0,1
"2898",9.01,9015,"9015 12 1110",2021,9,21,0,43,10,8,20,2,2,539,0,2874,0.529826464208243,539,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",18,1,0.555555555555556,1,0,1,0,0,0,0,0
"2899",9.01,9015,"9015 13 1356",2021,9,21,92,2,274,345,158,0,12,6829,4802,88656,0.556878482356063,11631,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",711,0.0212765957446809,0.385372714486639,1,0,1,0,0,0,0,0
"2900",9.01,9015,"9015 14 0678",2021,9,21,1,15,1,4,10,5,2,8,374,36,0.72,382,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",6,0.9375,0.166666666666667,0,0,1,0,0,0,0,0
"2901",9.01,9015,"9015 16 0019",2021,9,21,4,0,2,2,3,0,1,380,0,1140,0.763157894736842,380,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",8,0,0.25,0,1,1,0,0,0,0,0
"2902",9.01,9015,"9015 18 0998",2021,9,21,60,1,50,39,13,21,3,288,14293,2214,0.450402144772118,14581,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",149,0.0163934426229508,0.335570469798658,0,0,1,0,0,0,0,0
"2903",9.01,9015,"9015 20 1110",2021,9,26,2,97,45,66,9,1,8,1266,0,36336,0.583553500660502,1266,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",113,0.97979797979798,0.398230088495575,0,0,1,0,0,0,0,1
"2904",9.01,9015,"9015 21 1040",2021,9,21,0,4,1,2,5,1,1,13,133,93,0.615384615384615,146,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",3,1,0.333333333333333,0,1,1,0,0,0,0,0
"2905",9.01,9015,"9015 23 1017",2021,9,21,79,0,182,235,122,0,8,4468,8526,57147,0.594740564521314,12994,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",496,0,0.366935483870968,1,0,1,0,0,0,0,0
"2906",9.01,9015,"9015 25 1214",2021,9,21,0,14,47,20,21,0,3,492,0,4599,0.643526170798898,492,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",67,1,0.701492537313433,1,0,1,0,0,0,0,0
"2907",9.01,9015,"9015 26 0983",2021,9,21,13,0,73,122,37,17,4,1867,2075,20172,0.608764141486467,3942,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",208,0,0.350961538461538,1,0,1,0,0,0,0,0
"2908",9.01,9015,"9015 28 1214",2021,9,21,65,0,204,335,91,8,10,1352,15830,32079,0.552419904567144,17182,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",604,0,0.337748344370861,1,0,1,0,0,0,0,0
"2909",9.01,9015,"9015 29 1445",2021,9,21,92,0,375,248,80,20,5,3497,41704,66195,0.497708174178762,45201,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",715,0,0.524475524475524,1,0,1,0,0,0,0,0
"2910",9.01,9015,"9015 35 1182",2021,9,21,134,73,199,230,88,5,6,1697,17812,37242,0.610620161101118,19509,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",563,0.352657004830918,0.353463587921847,1,0,1,0,0,0,0,0
"2911",9.01,9015,"9015 4 0019",2021,9,21,0,6,45,23,10,1,3,576,978,10056,0.524539877300613,1554,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",68,1,0.661764705882353,0,0,1,0,0,0,0,0
"2912",9.01,9015,"9015 44 1040",2021,9,26,204,11,134,190,29,35,13,39977,78870,262161,0.663977479487796,118847,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",528,0.0511627906976744,0.253787878787879,1,0,1,0,0,0,0,1
"2913",9.01,9015,"9015 45 1464",2021,9,21,6,2,12,39,25,0,4,1041,0,5799,0.884915865384615,1041,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",57,0.25,0.210526315789474,1,0,1,0,0,0,0,0
"2914",9.01,9015,"9015 49 1549",2021,9,21,14,0,5,22,10,5,2,125,1954,3567,0.707684704719545,2079,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",41,0,0.121951219512195,0,0,1,0,0,0,0,0
"2915",9.01,9015,"9015 5 0019",2021,9,21,10,41,11,28,15,0,1,171,0,3237,0.441791044776119,171,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",49,0.803921568627451,0.224489795918367,0,0,1,0,0,0,0,0
"2916",9.01,9015,"9015 51 1002",2021,9,21,166,0,127,144,81,30,7,3402,300587,55755,0.611373644076898,303989,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",437,0,0.290617848970252,1,0,1,0,0,0,0,0
"2917",9.01,9015,"9015 53 1093",2021,9,21,1,73,40,37,17,17,3,1304,696,12924,0.550997425997426,2000,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",78,0.986486486486487,0.512820512820513,0,0,1,0,0,0,0,0
"2918",9.01,9015,"9015 55 1110",2021,9,21,4,17,3,9,8,1,2,243,823,867,0.523238380809595,1066,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",16,0.80952380952381,0.1875,0,0,1,0,0,0,0,0
"2919",9.01,9015,"9015 59 1159",2021,9,21,0,4,2,2,5,2,1,35,62,186,0.635416666666667,97,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",4,1,0.5,0,1,1,0,0,0,0,0
"2920",9.01,9015,"9015 60 0983",2021,9,21,0,67,195,210,49,3,4,2027,9999,33129,0.482092418935713,12026,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",405,1,0.481481481481481,1,0,1,0,0,0,0,0
"2921",9.01,9015,"9015 61 1110",2021,9,21,27,0,162,68,82,33,5,2542,370,48636,0.507406712919558,2912,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",257,0,0.630350194552529,1,0,1,0,0,0,0,0
"2922",9.01,9015,"9015 62 0536",2021,9,21,59,15,6,20,15,11,2,125,23031,4752,0.564293304994687,23156,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",85,0.202702702702703,0.0705882352941176,0,0,1,0,0,0,0,0
"2923",9.01,9015,"9015 63 1089",2021,9,21,0,20,2,6,2,1,1,31,0,174,0.727272727272727,31,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",8,1,0.25,0,1,1,0,0,0,0,0
"2924",9.01,9015,"9015 64 1445",2021,9,21,48,0,146,156,35,1,6,3100,1624,20385,0.860006953297022,4724,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",350,0,0.417142857142857,1,0,1,0,0,0,0,0
"2925",9.01,9015,"9015 65 1040",2021,9,21,2,2,33,30,20,4,2,176,764,6276,0.544696066746126,940,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",65,0.5,0.507692307692308,1,0,1,0,0,0,0,0
"2926",9.01,9015,"9015 7 070A",2021,9,21,28,82,40,64,32,36,2,1247,12929,14343,0.378135048231511,14176,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",132,0.745454545454545,0.303030303030303,1,0,1,0,0,0,0,0
"2927",9.01,9015,"9015 8 070A",2021,9,26,0,154,172,68,13,61,13,10760,144447,32280,0.551486988847584,155207,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",240,1,0.716666666666667,0,0,1,0,0,0,0,1
"2928",9.01,9016,"9016 13 0105",2021,9,21,4,30,5,5,6,4,1,38,1980,897,0.563139931740614,2018,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",14,0.88235294117647,0.357142857142857,0,0,1,0,0,0,0,0
"2929",9.01,9016,"9016 17 0552",2021,9,21,358,0,575,1145,370,85,19,7971,41715,133350,0.591274397244546,49686,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",2078,0,0.276708373435996,1,0,1,0,0,0,0,0
"2930",9.01,9016,"9016 18 0891",2021,9,21,2,1,1,1,5,1,1,4,32,27,0.785714285714286,36,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",4,0.333333333333333,0.25,0,1,1,0,0,0,0,0
"2931",9.01,9016,"9016 2 1156",2021,9,21,0,103,111,45,31,23,8,625,45645,7911,0.622052956111716,46270,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",156,1,0.711538461538462,1,0,1,0,0,0,0,0
"2932",9.01,9016,"9016 26 0482",2021,9,21,1,47,5,15,8,8,1,17,16178,1158,0.753661784287617,16195,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",21,0.979166666666667,0.238095238095238,0,0,1,0,0,0,0,0
"2933",9.01,9016,"9016 27 1207",2021,9,21,7,23,25,16,12,17,3,480,7017,2868,0.598168288494562,7497,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",48,0.766666666666667,0.520833333333333,0,0,1,0,0,0,0,0
"2934",9.01,9016,"9016 3 1226",2021,9,21,4,129,14,11,8,5,3,281,2466,3945,0.30679347826087,2747,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",29,0.969924812030075,0.482758620689655,0,0,1,0,0,0,0,0
"2935",9.01,9016,"9016 31 0162",2021,9,21,2,18,6,9,15,17,2,325,4422,1440,0.582148499210111,4747,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",17,0.9,0.352941176470588,0,0,1,0,0,0,0,0
"2936",9.01,9016,"9016 34 1349",2021,9,21,4,6,4,2,5,2,1,22,1687,90,0.703296703296703,1709,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",10,0.6,0.4,0,1,1,0,0,0,0,0
"2937",9.01,9016,"9016 35 1090",2021,9,21,15,0,25,25,15,15,3,2420,17370,12180,0.466520307354555,19790,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",65,0,0.384615384615385,0,0,1,0,0,0,0,0
"2938",9.01,9016,"9016 36 0849",2021,9,21,2,6,9,5,2,3,1,27,690,159,0.481481481481481,717,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",16,0.75,0.5625,0,1,1,0,0,0,0,0
"2939",9.01,9016,"9016 37 1194",2021,9,21,2,16,3,6,5,4,1,40,1599,1290,0.600846262341326,1639,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",11,0.888888888888889,0.272727272727273,0,1,1,0,0,0,0,0
"2940",9.01,9016,"9016 4 0656",2021,9,22,0,22,77,68,30,0,4,681,786,5847,0.663475177304965,1467,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",145,1,0.531034482758621,1,0,1,0,0,0,0,1
"2941",9.01,9016,"9016 5 1226",2021,9,22,73,0,201,371,158,0,8,4352,2573,52947,0.656542858544723,6925,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",645,0,0.311627906976744,1,0,1,0,0,0,0,1
"2942",9.01,9016,"9016 8 0054",2021,9,21,0,44,6,18,13,20,2,100,0,1554,0.625862068965517,100,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",24,1,0.25,0,0,1,0,0,0,0,0
"2943",9.01,9016,"9016 9 1029",2021,9,21,97,0,384,285,126,0,10,1699,3000,49812,0.522852089732849,4699,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",766,0,0.501305483028721,1,0,1,0,0,0,0,0
"2944",9.01,9017,"9017 12 0333",2021,9,21,10,0,3,6,8,6,2,109,8804,1122,0.660869565217391,8913,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",19,0,0.157894736842105,0,0,1,0,0,0,0,0
"2945",9.01,9017,"9017 13 0155",2021,9,21,1,10,3,2,3,2,1,9,4864,87,0.943396226415094,4873,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",6,0.909090909090909,0.5,0,1,1,0,0,0,0,0
"2946",9.01,9017,"9017 24 0776",2021,9,21,20,11,55,123,39,2,2,1496,2552,21393,0.497547817557626,4048,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",198,0.354838709677419,0.277777777777778,1,0,1,0,0,0,0,0
"2947",9.01,9017,"9017 28 1168",2021,9,21,3,6,1,4,3,3,1,38,160,330,0.752688172043011,198,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",8,0.666666666666667,0.125,0,1,1,0,0,0,0,0
"2948",9.01,9017,"9017 29 1280",2021,9,21,3,9,4,4,7,2,1,51,2216,1839,0.649328859060403,2267,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",11,0.75,0.363636363636364,0,0,1,0,0,0,0,0
"2949",9.01,9017,"9017 3 0013",2021,9,21,0,8,6,7,14,2,2,39,1210,159,0.475524475524476,1249,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",13,1,0.461538461538462,0,0,1,0,0,0,0,0
"2950",9.01,9017,"9017 30 0653",2021,9,21,2,4,2,4,4,2,1,91,7380,906,0.83001808318264,7471,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",8,0.666666666666667,0.25,0,1,1,0,0,0,0,0
"2951",9.01,9017,"9017 34 0193",2021,9,21,0,8,0,3,3,2,1,14,102,330,0.794701986754967,116,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",3,1,0,0,1,1,0,0,0,0,0
"2952",9.01,9017,"9017 36 0776",2021,9,21,3,12,8,8,7,6,2,403,1606,6282,0.634814567323755,2009,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",19,0.8,0.421052631578947,0,0,1,0,0,0,0,0
"2953",9.01,9017,"9017 37 1168",2021,9,21,0,2,3,4,6,1,1,0,435,834,0.566666666666667,435,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",7,1,0.428571428571429,0,0,1,0,0,0,0,0
"2954",9.01,9017,"9017 6 0371",2021,9,21,60,0,24,33,47,11,3,970,49667,7008,0.63335837716003,50637,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",117,0,0.205128205128205,1,0,1,0,0,0,0,0
"2955",9.01,9017,"9017 7 0013",2021,9,22,0,5,1,2,3,3,1,25,391,192,0.683168316831683,416,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",3,1,0.333333333333333,0,1,1,0,0,0,0,1
"2956",9.01,9017,"9017 8 1331",2021,9,26,0,8,1,5,2,3,1,28,1111,183,0.472222222222222,1139,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"spec",6,1,0.166666666666667,0,1,1,0,0,0,0,1
"2957",9.01,15058,"15058 116 0685",2021,15,21,3,10,2,8,10,3,1,787,12988,6477,0.710214446952596,13775,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",13,0.769230769230769,0.153846153846154,0,0,1,0,0,0,0,0
"2958",9.01,15058,"15058 32 0702",2021,15,21,0,13,2,3,5,4,1,24,2258,225,0.592592592592593,2282,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",5,1,0.4,0,1,1,0,0,0,0,0
"2959",9.01,15058,"15058 44 1429",2021,15,21,3,11,0,8,9,2,1,95,8373,1209,0.673166202414113,8468,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",11,0.785714285714286,0,0,0,1,0,0,0,0,0
"2960",9.01,15058,"15058 17 0717",2021,15,21,3,14,2,5,6,3,1,97,2643,909,0.723004694835681,2740,3980865,203.122052885411,21973285,0.140160699686005,0.974279676434361,9557.23901402989,"gen",10,0.823529411764706,0.2,0,0,1,0,0,0,0,0
