"","clave_mun","staff","presupparcial","light","waste","poli","tax","pobtot2018","P60","ingpc2015","salmed","compstaff","pcollege","progtot","capreg","pagemed","pageold","ptemp","party2","party","pct_muj"
"1087",27007,890,139800200,3236,30,577,0.0155479703844204,31646,0.121121152752323,24605.3898220935,152189.713483146,0.134831460674157,0.121348314606742,13,0,0.407865168539326,0.430337078651685,0.321348314606742,"PRI","PRI",0.376404494382022
"1088",27008,2478,620815403,9300,129,767,0.00977187668076804,188565,0.0929971097499536,21088.3180241614,143259.051251009,0.0996771589991929,0.112590799031477,12,0,0.406779661016949,0.312752219531881,0.414447134786118,"LEFT","LEFT",0.384180790960452
"1089",27009,855,130310531,2737,15,2398,0.0118534041394261,37479,0.121774860588596,20706.489803896,191711.464327485,0.0690058479532164,0.409356725146199,5,0,0.505263157894737,0.35672514619883,0.00701754385964912,"LEFT","LEFT",0.382456140350877
"1090",27010,927,250284802,4495,63,1127,0.00715212163618938,89620,0.0981812095514394,22641.1805693479,232107.354908306,0.0701186623516721,0.127292340884574,3,0,0.580366774541532,0.160733549083064,0,"LEFT","LEFT",0.325
"1091",27011,768,128498879,1576,24,376,0.0125121343589676,30543,0.113806764234031,14384.9992460417,242964.950520833,0.108072916666667,0.15625,6,0,0.350260416666667,0.2578125,0.462239583333333,"LEFT","LEFT",0.289124668435013
"1092",27012,2631,341195452,450,135,1520,0.0138152166656154,157508,0.0998235010285192,24171.985885674,135958.05359179,0.0524515393386545,0.197643481565944,0,0,0.405169137210186,0.0589129608513873,0.227290003800836,"PRI","PRI",0.375364128173117
"1093",27013,1399,225684973,5500,140,2110,0.0200257902278622,143250,0.0794485165794066,37667.282058167,182117.982844889,0.0836311651179414,0.13795568263045,10,0,0.458184417441029,0.335239456754825,0.135096497498213,"PAN","PAN",0.321658327376698
"1094",27014,1345,301806419,6599,158,864,0.0203495723708959,94716,0.101218379154525,37494.9034280514,184978.666171004,0.131598513011152,0.23271375464684,18,1,0.504832713754647,0.251301115241636,0.369516728624535,"LEFT","LEFT",0.455762081784387
"1095",27015,763,204425353,4523,44,432,0.00512873802276366,47582,0.106006473036022,14916.1777804275,238820.005242464,0.190039318479685,0.196592398427261,12,0,0.495412844036697,0.408912188728702,0,"PRI","PRI",0.321100917431193
"1096",27016,1177,139194493,2842,45,3270,0.0141786563712521,57683,0.101347017318794,22409.8026096453,165329.821580289,0.121495327102804,0.302463891248938,10,0,0.508071367884452,0.152931180968564,0.0926083262531861,"PRI","PRI",0.389124893797791
"1097",27017,1129,304029979,5751,19,2832,0.0109874741570063,61640,0.115379623621025,22515.8198159364,164845.531443756,0.171833480956599,0.103631532329495,11,0,0.286093888396811,0.117803365810452,0.496899911426041,"PRI","PRI",0.480956598759965
"1098",28001,321,56753746,1121,10,176,0.0178036739709929,10270,0.166601752677702,18842.964650432,41977.1962616822,0.0467289719626168,0.0124610591900312,13,0,0.218068535825545,0,1,"PRI","PRI",0.520249221183801
"1099",28003,2325,770849389,11465,180,4820,0.0758920488312541,258233,0.0858410815039131,28959.510019675,138584.23483871,0.281720430107527,0.220645161290323,0,1,0.377634408602151,0.313118279569892,0,"PAN","PAN",0.40989247311828
"1100",28004,148,35380824,1242,5,0,0.0155348115761358,8883,0.16919959473151,15806.0694535448,53685.6891891892,0.0675675675675676,0.0675675675675676,0,0,0.560810810810811,0.148648648648649,0.797297297297297,"PAN","PAN",0.292857142857143
"1101",28006,90,57279896,600,4,0,0.00316929995858662,7564,0.16485986250661,10045.4898113208,78972.3222222222,0.144444444444444,0.0888888888888889,0,1,0.355555555555556,0.177777777777778,0,"PRI","PRI",0.333333333333333
"1102",28008,77,44389929,690,3,0,0.0120115063031416,4199,0.150750178613956,15480.3855612852,83342.2597402597,0.142857142857143,0.051948051948052,7,0,0.597402597402597,0.168831168831169,0,"PAN","PAN",0.288888888888889
"1103",28011,125,34819779,823,3,0,0.0169516345976497,8386,0.167660386358216,14734.4318084652,93631.952,0,0,0,0,0.352,0.216,0,"PAN","PAN",0.311827956989247
"1104",28012,653,119600496,4480,49,59,0.0380085592228947,41867,0.138438388229393,17771.1603410801,51436.0030627871,0.0995405819295559,0.14854517611026,0,0,0.286370597243492,0.316998468606432,0.0306278713629403,"PAN","PAN",0.439579684763573
"1105",28015,229,53615121,2100,11,18,0.0293717356361001,15695,0.145906339598598,28072.0948959987,78348.0305676856,0.170305676855895,0.200873362445415,0,1,0.323144104803493,0.344978165938865,0,"Other","Other",0.308411214953271
"1106",28020,117,20188929,252,1,0,0.00930853032878615,2155,0.25800464037123,15788.7646610815,71031.0170940171,0.0341880341880342,0.0769230769230769,4,0,0.333333333333333,0.444444444444444,0,"PAN","PAN",0.373913043478261
"1107",28023,14,29533217,150,1,0,0.0364832507127474,4330,0.186143187066975,19279.2928176796,534729.214285714,1.21428571428571,0.0714285714285714,2,0,0,0,0.214285714285714,"PAN","PAN",0.875
"1108",28027,2655,2576478015,33198,443,0,0.0347646507627746,416849,0.0942643499204748,27490.3582142716,209843.9826742,0.398870056497175,0.348775894538606,0,1,0.348775894538606,0.387570621468927,0,"PAN","PAN",0.403389830508475
"1109",28028,89,33812349,420,2,0,0.00957244416522784,3725,0.145234899328859,16828.3338391502,62629.6516853933,0.0674157303370786,0.0337078651685393,9,0,0.314606741573034,0.224719101123595,0,"PRI","PRI",0.604938271604938
"1110",28030,283,37839240,1381,11,0,0.0174491995392759,13700,0.162189781021898,16098.9331948052,53090.1166077739,0.106007067137809,0.127208480565371,15,0,0.646643109540636,0.11660777385159,0.901060070671378,"PAN","PAN",0.356890459363958
"1111",28032,2005,1880819703,11466,400,3515,0.109702755875814,685595,0.0774757692223543,30813.6870984585,189318.486783042,0.243890274314214,0.175561097256858,19,0,0.357107231920199,0.354114713216958,0,"PAN","PAN",0.311720698254364
"1112",28035,391,145467548,2550,22,250,0.0468146993716968,52564,0.135948557948406,19588.9982534255,146249.31202046,0.350383631713555,0.051150895140665,14,0,0.583120204603581,0.18925831202046,0,"PAN","PAN",0.324808184143222
"1113",28037,370,68692663,3635,68,0,0.0489939465090618,23892,0.134396450694793,21725.7511722413,69172.7675675676,0.178378378378378,0.072972972972973,0,0,0.0675675675675676,0.183783783783784,0,"PAN","PAN",0.345945945945946
"1114",28039,248,95940489,2171,13,9,0.0165411531260654,28100,0.1544128113879,14469.2341612793,98542.0241935484,0.286290322580645,0.354838709677419,4,1,0.544354838709677,0.221774193548387,0,"PAN","PAN",0.294354838709677
"1115",28041,2307,798039623,25939,323,0,0.068485432195006,344145,0.120821165497102,33961.767849296,189852.160814911,0.0455136540962289,0.197659297789337,0,1,0.46987429562202,0.214564369310793,0.242306025140876,"PRI","PRI",0.223667100130039
"1116",29001,97,29538159,1113,7,898,0.0255303267789206,11099,0.115776196053699,22361.864940239,138922.773195876,0.680412371134021,0.34020618556701,10,0,0.587628865979381,0.0824742268041237,0,"PRI","PRI",0.45360824742268
"1117",29002,141,36045549,2021,10,1057,0.0341126106261801,15473,0.114392813287662,28024.0639229422,173149.964539007,0.482269503546099,0.432624113475177,12,0,0.404255319148936,0.163120567375887,0,"LEFT","LEFT",0.354609929078014
"1118",29003,75,27261132,484,2,27,0.0148799150401734,6874,0.109397730578993,17190.5986646884,162244.36,0.506666666666667,0.44,17,0,0.506666666666667,0.106666666666667,0,"PRI","PRI",0.466666666666667
"1119",29004,189,58461215,1207,10,35,0.0107368907290828,17679,0.114768934894508,13042.9998317914,116457.666666667,0.17989417989418,0.195767195767196,9,0,0.513227513227513,0.169312169312169,0,"PRI","PRI",0.301587301587302
"1120",29005,706,192518036,8254,109,3195,0.0908732975551544,79876,0.12453052230958,26298.2522838863,183092.616147309,0.15014164305949,0.148725212464589,7,0,0.542492917847025,0.223796033994334,0.018413597733711,"PAN","PAN",0.285444234404537
"1121",29006,449,60827846,2734,45,682,0.0415315123081305,49895,0.0979256438520894,20288.5492846358,129870.503340757,0.207126948775056,0.0957683741648107,0,0,0.389755011135857,0.296213808463252,0,"Other","Other",0.323809523809524
"1122",29007,230,44134155,1434,20,136,0.00918800312489793,16936,0.0870925838450638,15587.157620495,98036.2739130435,0.347826086956522,0.217391304347826,11,1,0.343478260869565,0.265217391304348,0,"PRI","PRI",0.41304347826087
"1123",29008,75,39592397,920,8,16,0.00618938967356279,15711,0.090000636496722,17840.9763553857,229091.466666667,0.373333333333333,0.186666666666667,11,0,0.52,0.173333333333333,0,"PRI","PRI",0.28
"1124",29009,79,23644724,700,5,21,0.00907361408319501,5754,0.114702815432742,17495.1070531842,148602.949367089,0.215189873417722,0.30379746835443,5,0,0.430379746835443,0.215189873417722,0,"Other","Other",0.367088607594937
"1125",29010,472,125616700,5000,60,5510,0.0287509396043707,71805,0.112081331383608,22073.0336431138,162415.093220339,0.302966101694915,0.260593220338983,11,1,0.463983050847458,0.235169491525424,0,"PRI","PRI",0.323340471092077
"1126",29011,67,16359922,593,6,74,0.0036204420952247,4661,0.116284059214761,16093.8073270014,134006.268656716,0.313432835820896,0.238805970149254,7,0,0.417910447761194,0.0895522388059701,0,"PRI","PRI",0.432835820895522
"1127",29012,100,30599548,533,9,25,0.00751497412295685,9215,0.125122083559414,13395.1930246542,135471.11,0.2,0.33,6,0,0.27,0.16,0,"PRI","PRI",0.41
"1128",29013,520,203327898,6390,117,436,0.0486398037585703,96003,0.0896951136943637,17747.97185102,164209.842307692,0.309615384615385,0.161538461538462,16,0,0.401923076923077,0.348076923076923,0.217307692307692,"PRI","PRI",0.245535714285714
"1129",29014,136,38204859,1491,12,62,0.00583527144463358,14927,0.121658739197427,22541.9317979638,136113.529411765,0.286764705882353,0.161764705882353,4,0,0.705882352941177,0.0294117647058824,0,"LEFT","LEFT",0.308823529411765
"1130",29015,185,67309016,1135,45,414,0.0187641148461304,38210,0.120387333158859,20390.148897175,177419.994594595,0.308108108108108,0.248648648648649,16,1,0.551351351351351,0.254054054054054,0,"PRI","PRI",0.302197802197802
"1131",29017,93,34982051,815,14,118,0.00475834479980716,11220,0.0918003565062389,16085.7320834593,153693.408602151,0.333333333333333,0.268817204301075,5,0,0.354838709677419,0.290322580645161,0,"Other","Other",0.387096774193548
"1132",29018,247,66789715,2788,16,1382,0.0118235228403258,37884,0.102893041917432,18117.4932569117,140454.340080972,0.417004048582996,0.0890688259109312,13,0,0.356275303643725,0.129554655870445,0,"LEFT","LEFT",0.404858299595142
"1133",29019,131,38773709,1702,14,317,0.0108796538599616,21565,0.0914908416415488,20268.0073529412,150400.824427481,0.198473282442748,0.32824427480916,3,0,0.389312977099237,0.129770992366412,0,"PAN","PAN",0.32824427480916
"1134",29020,94,26643040,748,10,65,0.0113362740118837,9242,0.105388444059727,17802.2655699177,141589.542553191,0.265957446808511,0.202127659574468,3,0,0.308510638297872,0.0212765957446809,0,"PAN","PAN",0.404255319148936
"1135",29021,199,47050526,1606,20,203,0.0332343498751747,18280,0.121006564551422,18455.577647422,110141.894472362,0.246231155778894,0.296482412060302,12,0,0.412060301507538,0.266331658291457,0,"PRI","PRI",0.335078534031414
"1136",29023,153,60356675,3600,15,353,0.00643727809134136,25773,0.113840065184495,17831.3957345972,131027.346405229,0.326797385620915,0.398692810457516,6,1,0.313725490196078,0.189542483660131,0,"Other","Other",0.34640522875817
"1137",29024,197,46165228,2170,24,1846,0.0287295125679362,27712,0.128716801385681,26892.5120189261,148543.284263959,0.309644670050761,0.309644670050761,12,0,0.614213197969543,0.16243654822335,0,"LEFT","LEFT",0.360406091370558
"1138",29025,321,168790837,4690,60,6000,0.00852659834194066,80071,0.07030010865357,22812.3698717495,202055.037383178,0.383177570093458,0.233644859813084,10,0,0.38006230529595,0.236760124610592,0,"PAN","PAN",0.32484076433121
"1139",29026,122,40982897,2016,12,391,0.0507751851098934,22888,0.0986543166724921,21174.7072036302,185865.901639344,0.295081967213115,0.336065573770492,4,1,0.295081967213115,0.270491803278689,0,"Other","Other",0.30327868852459
"1140",29027,82,40798663,960,12,130,0.00951631632929804,12731,0.122849736862776,16462.4567072064,144524.585365854,0.24390243902439,0.292682926829268,2,1,0.682926829268293,0.0731707317073171,0,"PAN","PAN",0.365853658536585
"1141",29029,125,51690619,846,11,124,0.00785299820404695,12872,0.114512119328776,19582.5717488789,110168.024,0.368,0.256,6,0,0.512,0.16,0,"PRI","PRI",0.528
"1142",29030,138,47686719,931,11,114,0.00491956579207932,15135,0.0976544433432441,13574.4406047516,108924.789855072,0.173913043478261,0.0797101449275362,10,0,0.420289855072464,0,0,"LEFT","LEFT",0.297101449275362
"1143",29031,201,82188434,3462,26,263,0.0545595820893681,33976,0.0923004473746174,21065.0447009444,147511.597014925,0.383084577114428,0.243781094527363,9,0,0.373134328358209,0.208955223880597,0,"PAN","PAN",0.383084577114428
"1144",29032,85,24807408,2900,7,350,0.00325847291371978,13330,0.121230307576894,18350.2438851471,183849.141176471,0.282352941176471,0.270588235294118,8,0,0.552941176470588,0.235294117647059,0,"PRI","PRI",0.411764705882353
"1145",29033,919,205343378,11250,87,10566,0.0917269780133075,97875,0.119673052362708,35291.3280319509,161081.029379761,0.307943416757345,0.387377584330794,6,1,0.445048966267682,0.195865070729053,0.212187159956474,"PRI","PRI",0.40625
"1146",29034,310,106120478,3961,44,984,0.0137367398027015,44339,0.102392927219829,15892.7805758439,144911.974193548,0.225806451612903,0.290322580645161,18,1,0.667741935483871,0.0967741935483871,0.106451612903226,"PRI","PRI",0.291095890410959
"1147",29035,99,19399817,368,6,30,0.0057941357685633,6149,0.0972515856236787,16603.0413646055,105909.636363636,0.272727272727273,0.353535353535354,7,0,0.424242424242424,0.191919191919192,0,"LEFT","LEFT",0.404040404040404
"1148",29037,84,35736341,785,9,11,0.0058498744204064,9008,0.121669626998224,9675.47669576897,156966.928571429,0.880952380952381,0.345238095238095,8,0,0.452380952380952,0.166666666666667,0,"PAN","PAN",0.357142857142857
"1149",29038,137,64900498,1960,19,110,0.00756749987761646,17331,0.0922624199411459,21843.3010262258,151477.087591241,0.343065693430657,0.255474452554745,10,1,0.518248175182482,0.124087591240876,0,"Other","Other",0.299270072992701
"1150",29039,176,44873952,3337,16,35,0.0324757351194101,24841,0.0898917112837647,17132.9307580879,152299.096590909,0.1875,0.142045454545455,0,0,0.511363636363636,0.0284090909090909,0,"LEFT","LEFT",0.36969696969697
"1151",29040,96,23850859,1702,10,79,0.0247761718019396,10433,0.131985047445605,15885.8528995757,159232.302083333,0.3125,0.270833333333333,13,0,0.427083333333333,0.145833333333333,0,"Other","Other",0.442105263157895
"1152",29041,179,58685745,2831,21,3025,0.0427312920778828,32197,0.101655433736062,19666.6525821596,141350.927374302,0.290502793296089,0.251396648044693,4,1,0.418994413407821,0.184357541899441,0,"PRI","PRI",0.270967741935484
"1153",29042,140,26616532,1260,9,262,0.0550194795203223,13807,0.121315274860578,21614.7461579226,139519.321428571,0,0.314285714285714,16,1,0.385714285714286,0.285714285714286,0,"LEFT","LEFT",0.442857142857143
"1154",29043,189,115250159,3554,36,1510,0.0535723693890814,40409,0.0923804103046351,26069.1315281595,186988.015873016,0.243386243386243,0.248677248677249,6,1,0.507936507936508,0.132275132275132,0,"PAN","PAN",0.349206349206349
"1155",29044,305,104470613,4100,35,1168,0.0114766657557195,44302,0.108189246535145,21173.2386277927,130289.367213115,0.157377049180328,0.232786885245902,15,0,0.121311475409836,0.0524590163934426,0,"LEFT","LEFT",0.301038062283737
"1156",29045,52,15751524,330,15,150,0.00578718083695448,6103,0.0920858594134032,20112.6323964497,213133.807692308,0.307692307692308,0.173076923076923,0,0,0.25,0.403846153846154,0,"LEFT","LEFT",0.288461538461538
"1157",29046,74,20853230,470,3,20,0.00488061731442493,4786,0.0869201838696197,11563.4376443418,123207.621621622,0.391891891891892,0.135135135135135,8,1,0.540540540540541,0.0135135135135135,0,"PRI","PRI",0.351351351351351
"1158",29047,55,17517109,140,2,20,0.00268749210266583,3377,0.0941664198993189,14463.3956043956,170452.309090909,0.363636363636364,0.272727272727273,14,0,0.472727272727273,0.145454545454545,0,"PRI","PRI",0.363636363636364
"1159",29048,166,41738151,1461,12,5328,0.0173901757966934,18594,0.0185543723781865,17665.4415268509,141527.843373494,0.0963855421686747,0.301204819277108,3,0,0.409638554216867,0.204819277108434,0,"LEFT","LEFT",0.326666666666667
"1160",29049,140,77963030,590,3,37,0.00197548637644997,5720,0.130244755244755,22835.2926368785,91612.5071428571,0.385714285714286,0.371428571428571,9,0,0.421428571428571,0.221428571428571,0,"LEFT","LEFT",0.45985401459854
"1161",29050,110,24779585,798,5,330,0.0040456018831447,11384,0.110330288123682,16839.2792596625,163894.4,0.309090909090909,0.6,10,0,0.345454545454545,0.227272727272727,0,"PRI","PRI",0.490909090909091
"1162",29051,74,20649012,509,3,18,0.0028688409493921,3989,0.137377788919529,22899.9238095238,127084.324324324,0.202702702702703,0.27027027027027,5,0,0.283783783783784,0.0675675675675676,0,"PRI","PRI",0.324324324324324
"1163",29053,87,25624275,650,10,122,0.00568283748922248,7517,0.104296926965545,24208.9581770984,141600.804597701,0.425287356321839,0.459770114942529,16,0,0.471264367816092,0.149425287356322,0,"Other","Other",0.310344827586207
"1164",29054,71,15345709,707,4,350,0.00567580452350855,5557,0.123267950332913,20523.9720335597,161311.76056338,0.295774647887324,0.338028169014085,14,0,0.549295774647887,0.225352112676056,0,"PAN","PAN",0.309859154929577
"1165",29055,70,17219730,388,4,10,0.00868452206899758,3025,0.139173553719008,16150.4777259228,129506.057142857,0.285714285714286,0.257142857142857,8,1,0.242857142857143,0.185714285714286,0,"LEFT","LEFT",0.414285714285714
"1166",29056,130,20371570,779,5,32,0.00208576289573018,7737,0.111154194132093,18996.6462908012,114098.576923077,0.192307692307692,0.461538461538462,5,0,0.469230769230769,0.161538461538462,0,"Other","Other",0.330769230769231
"1167",29057,79,20234293,391,2,28,0.00162573857005022,4581,0.125081859855927,18330.4016044121,153903.405063291,0.215189873417722,0.240506329113924,7,0,0.367088607594937,0.240506329113924,0,"Other","Other",0.392405063291139
"1168",29058,98,20788382,805,5,36,0.00519706254465163,9168,0.119873472949389,16959.896125085,183952.969387755,0.357142857142857,0.326530612244898,10,1,0.357142857142857,0.336734693877551,0,"PAN","PAN",0.479591836734694
"1169",29059,80,26405400,860,4,29,0.00568638334396067,7456,0.0874463519313305,15642.5058295964,127635.55,0.4,0,7,0,0.425,0.2,0,"Other","Other",0.3625
"1170",29060,64,23686307,780,3,16,0.0180815938304053,5244,0.0921052631578947,16959.1819198926,172465.453125,0.359375,0.3125,3,1,0.453125,0.15625,0,"PRI","PRI",0.359375
"1171",30001,94,28276768,452,2,42,0.0220752185604141,9407,0.100350802593813,15275.3718827076,86002.4574468085,0.308510638297872,0.24468085106383,12,0,0.372340425531915,0.24468085106383,0,"PRI","PRI",0.340425531914894
"1172",30002,68,21862592,329,3,86,0.0141833365622307,3373,0.111769937740883,10848.5705728192,108128.647058824,0.25,0.205882352941176,4,1,0.514705882352941,0.176470588235294,0,"PRI","PRI",0.279411764705882
"1173",30004,133,85120128,4272,40,79,0.0413575189209132,41594,0.181540606818291,19583.7194854095,226569.105263158,0.240601503759398,0.398496240601504,5,1,0.390977443609023,0.315789473684211,0,"PAN","PAN",0.390977443609023
"1174",30005,80,27286444,100,1,0,0.0141872249199894,5225,0.178564593301435,17698.0797693417,77766.3375,0.225,0,9,0,0.425,0.075,0,"PRI","PRI",0.4125
"1175",30007,80,17400167,300,3,10,0.0204120462700115,6472,0.157911001236094,13573.3999025816,94690.4,0.2125,0.2,0,0,0.325,0.0875,0,"PAN","PAN",0.4375
"1176",30009,239,65475787,3500,8,220,0.0337663809387085,28153,0.181010904699322,16906.7131242741,110991.117154812,0.238493723849372,0.163179916317992,9,0,0.564853556485356,0.150627615062762,0,"Other","Other",0.435146443514644
"1177",30010,201,129225165,3200,14,150,0.032687510020772,63468,0.0968362009201487,15028.9543514603,161605.402985075,0.218905472636816,0.278606965174129,0,1,0.26865671641791,0.0696517412935323,0,"LEFT","LEFT",0.333333333333333
"1178",30011,684,162706475,6323,120,338,0.262573314790076,56019,0.159392349024438,28492.4361740642,134895.48245614,0.206140350877193,0.18859649122807,11,1,0.43859649122807,0.228070175438596,0,"PRI","PRI",0.536549707602339
"1179",30012,70,25925925,291,1,4,0.0192943561220157,7791,0.187652419458349,18573.9996769504,153011.414285714,0.114285714285714,0.271428571428571,10,0,0.371428571428571,0.385714285714286,0,"LEFT","LEFT",0.449275362318841
"1180",30014,201,79068828,3194,14,215,0.0378008826804257,46020,0.124923946110387,19011.2977168262,129422.009950249,0.154228855721393,0.0845771144278607,17,1,0.36318407960199,0.199004975124378,0.203980099502488,"PAN","PAN",0.264864864864865
"1181",30015,226,73547745,2752,17,680,0.035532179402446,33776,0.17944694457603,17382.3950692304,141233.230088496,0.163716814159292,0,7,0,0.52212389380531,0.305309734513274,0,"LEFT","LEFT",0.243362831858407
"1182",30017,78,16912326,562,2,8,0.0805769295236614,4571,0.180704441041348,16540.7813163482,106336.141025641,0.256410256410256,0.217948717948718,13,0,0.41025641025641,0.166666666666667,0.192307692307692,"LEFT","LEFT",0.461538461538462
"1183",30018,91,9787423,122,0.857,0,0.00952886886415156,1941,0.0958268933539413,6341.88628762542,75682.021978022,0.10989010989011,0.0769230769230769,14,0,0.32967032967033,0.230769230769231,0,"PRI","PRI",0.21978021978022
"1184",30019,68,30888051,379,0.04,0,0.0068307531536997,6723,0.0810650007437156,9013.18320859095,108719.705882353,0.0882352941176471,0.176470588235294,0,0,0.25,0.367647058823529,0,"Other","Other",0.323529411764706
"1185",30021,220,77643756,549,10,284,0.0119488328086056,23370,0.152631578947368,17008.4249783174,123271.736363636,0.181818181818182,0.231818181818182,12,0,0.681818181818182,0.136363636363636,0,"Other","Other",0.522727272727273
"1186",30022,128,54531349,883,3,100,0.0195180703537893,22135,0.0977637226112492,12953.564516129,119658.0625,0.359375,0.2421875,9,1,0.4140625,0.265625,0,"PRI","PRI",0.34375
"1187",30023,174,130306519,2546,20,160,0.0243640976046534,49021,0.131127475979682,11301.3475270226,183750.977011494,0.206896551724138,0.454022988505747,0,1,0.396551724137931,0.310344827586207,0.448275862068966,"PRI","PRI",0.281609195402299
"1188",30024,104,38356544,3200,12,52,0.0189572043570883,16109,0.104165373393755,11116.9065586224,107118.884615385,0.288461538461538,0.115384615384615,0,0,0.673076923076923,0.00961538461538462,0,"PRI","PRI",0.413461538461538
"1189",30025,126,85767758,1344,6,48,0.0901469576763416,26864,0.0989800476474092,8514.84214445272,116957.30952381,0.19047619047619,0.214285714285714,0,0,0.444444444444444,0.206349206349206,0,"PRI","PRI",0.238095238095238
"1190",30027,108,57200213,255,1,94,0.00740472462251559,16236,0.174180832717418,10198.419290554,126536.046296296,0.222222222222222,0,0,0,0.444444444444444,0.175925925925926,0,"PAN","PAN",0.288659793814433
"1191",30031,104,39553792,1196,1,65,0.0278456885248013,18377,0.109647929477064,11794.9716064942,146081.663461538,0.201923076923077,0.346153846153846,11,1,0.509615384615385,0.192307692307692,0,"PAN","PAN",0.277777777777778
"1192",30032,374,116016860,4348,68,317,0.0301672564108875,49281,0.128913780158682,15764.4484290701,106522.481283422,0.0909090909090909,0.232620320855615,0,1,0.352941176470588,0.272727272727273,0,"LEFT","LEFT",0.24331550802139
"1193",30033,178,60481353,1748,16,3430,0.024373581319028,24235,0.144460491025377,16023.4940050599,168352.02247191,0.280898876404494,0.404494382022472,14,0,0.449438202247191,0.0280898876404494,0,"PAN","PAN",0.342696629213483
"1194",30034,236,54582846,2200,30,483,0.0546860105488289,25169,0.188287178672176,25281.6269915651,151728.987288136,0.177966101694915,0.122881355932203,14,1,0.326271186440678,0.309322033898305,0,"LEFT","LEFT",0.327272727272727
"1195",30035,102,35183116,955,5,100,0.0318299115756121,11145,0.185643786451323,10699.7255282973,103547.480392157,0.362745098039216,0.431372549019608,9,0,0.431372549019608,0.127450980392157,0,"PAN","PAN",0.294117647058824
"1196",30036,149,27364757,626,8,50,0.0228044881075362,10696,0.0918100224382947,15550.8168249661,85795.7583892617,0.187919463087248,0.0805369127516778,14,1,0.38255033557047,0.302013422818792,0,"PRI","PRI",0.395973154362416
"1197",30037,97,35134845,424,2,0,0.0168787299962697,8106,0.113496175672341,7464.78332034295,85168.1546391753,0.144329896907216,0.164948453608247,3,1,0.412371134020619,0.185567010309278,0,"Other","Other",0.381443298969072
"1198",30038,445,170260430,5458,70,33,0.0866247859798026,92472,0.13777143351501,28504.5194087944,182609.869662921,0.280898876404494,0.274157303370787,12,1,0.413483146067416,0.226966292134831,0,"PAN","PAN",0.2575
"1199",30041,44,16529402,50,0.7,10,0.00632087589034886,2312,0.1219723183391,11481.3240641711,140510.954545455,0.272727272727273,0.25,11,0,0.431818181818182,0.136363636363636,0,"Other","Other",0.409090909090909
"1200",30042,35,25994490,495,2,28,0.0223836009839871,5744,0.176880222841226,13887.2241283896,169530.628571429,0.228571428571429,0.285714285714286,8,1,0.114285714285714,0.171428571428571,0.4,"LEFT","LEFT",0.285714285714286
"1201",30043,167,43312681,855,4,30,0.015461182826283,19641,0.116847411027952,11533.3159224937,92430.7125748503,0.215568862275449,0.161676646706587,10,0,0.353293413173653,0.191616766467066,0,"PRI","PRI",0.29940119760479
"1202",30045,373,141037856,4640,50,108,0.0493324879553182,55262,0.168759726394267,22724.3794340375,159476.321715818,0.219839142091153,0.549597855227882,14,0,0.493297587131367,0.134048257372654,0,"PAN","PAN",0.390835579514825
"1203",30046,116,50392697,1316,7,17,0.0192090016631017,16068,0.12714712471994,11410.2741433022,138953.172413793,0.137931034482759,0.21551724137931,12,0,0.448275862068966,0.146551724137931,0,"PAN","PAN",0.413793103448276
"1204",30047,204,164350220,1500,30,154,0.0175026384481147,58078,0.082561382967733,14355.928333072,117248.014705882,0.450980392156863,0.377450980392157,9,1,0.411764705882353,0.181372549019608,0,"LEFT","LEFT",0.303370786516854
"1205",30049,302,60570609,1495,22,24,0.0182727516716883,21582,0.135668612732833,19467.9095238095,166020.78807947,0.142384105960265,0.152317880794702,9,0,0.324503311258278,0.337748344370861,0,"PAN","PAN",0.321192052980132
"1206",30050,73,53612253,210,3,100,0.0133499731564814,16164,0.14674585498639,11969.1915083799,118575.849315068,0.164383561643836,0.246575342465753,10,0,0.424657534246575,0.191780821917808,0,"PAN","PAN",0.232876712328767
"1207",30051,105,57810218,435,4,257,0.0293898706912875,22838,0.133593134249934,11144.0132386569,119640.238095238,0.20952380952381,0.20952380952381,16,0,0.533333333333333,0.114285714285714,0,"PRI","PRI",0.276190476190476
"1208",30052,136,36311634,628,14,95,0.0264572116399355,11821,0.13036122155486,17390.1779194436,110637.691176471,0.191176470588235,0.198529411764706,11,1,0.360294117647059,0.367647058823529,0,"PAN","PAN",0.470588235294118
"1209",30053,113,74190824,2550,18,409,0.0321975546039145,27713,0.12871215674954,20158.2803557277,231033.566371681,0.256637168141593,0.221238938053097,14,0,0.460176991150442,0.123893805309735,0,"PAN","PAN",0.401785714285714
"1210",30054,73,47860644,1300,0.25,35,0.019259257994576,11507,0.196315286347441,16491.2323142156,130673.684931507,0.246575342465753,0.205479452054795,15,0,0.575342465753425,0.150684931506849,0,"LEFT","LEFT",0.397260273972603
"1211",30055,171,43019729,1280,1,120,0.0134545452256637,13346,0.186273040611419,15628.2527472527,64314.9298245614,0.064327485380117,0.473684210526316,6,0,0.467836257309941,0.152046783625731,0,"LEFT","LEFT",0.456140350877193
"1212",30056,122,23919963,290,1,10,0.00917482778600437,6640,0.174397590361446,10003.4822635135,81052.5409836066,0.147540983606557,0.295081967213115,17,0,0.483606557377049,0.188524590163934,0,"LEFT","LEFT",0.270491803278689
"1213",30057,100,39913456,507,0.978,400,0.0119519893888198,13742,0.104788240430796,8449.64399609502,94910.39,0.12,0.08,0,1,0.56,0.17,0,"PRI","PRI",0.22
