id,docs,staff,beds,op_rooms,id,surgery,consult,days,id,year,pop,income,P60,urb,hhi,special,central,north,west,big,small
16102 10 0181,7,77,15,2,16102 10 0181,1714,0,13242,16102 10 0181,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,0,0
16102 13 0336,49,148,30,6,16102 13 0336,938,0,12057,16102 13 0336,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,1,0
16102 14 0251,16,13,3,2,16102 14 0251,174,584,2364,16102 14 0251,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,0,1
16102 16 0251,5,12,7,1,16102 16 0251,111,377,1302,16102 16 0251,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,0,1
16102 4 1033,30,104,37,3,16102 4 1033,2571,15868,18819,16102 4 1033,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,1,0
16102 15 1048,3,1,1,1,16102 15 1048,6,138,30,16102 15 1048,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,1,0,0,1,0,1
16102 23 0317,2,6,4,1,16102 23 0317,0,50,117,16102 23 0317,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,0,1
16102 21 0336,44,159,29,4,16102 21 0336,1678,46508,12657,16102 21 0336,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,1,0
16102 18 1137,26,20,15,1,16102 18 1137,464,4629,3663,16102 18 1137,2021,360930,7342.43563088238,0.119048014850525,0.93850608151165,4684.89023640753,0,0,0,1,0,0
16107 18 0510,10,3,6,1,16107 18 0510,13,322,429,16107 18 0510,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16107 13 060A,1,1,5,1,16107 13 060A,1,1066,1497,16107 13 060A,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16107 15 060A,26,13,14,2,16107 15 060A,756,2142,4803,16107 15 060A,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,0
16107 17 0506,15,7,2,1,16107 17 0506,88,0,618,16107 17 0506,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16107 20 060A,6,2,7,1,16107 20 060A,40,908,567,16107 20 060A,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16107 1 0116,43,48,15,2,16107 1 0116,33,1342,477,16107 1 0116,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,0
16107 14 060A,24,4,1,1,16107 14 060A,44,485,810,16107 14 060A,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16107 19 0135,19,5,7,1,16107 19 0135,329,1533,2091,16107 19 0135,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16107 7 060A,4,12,5,1,16107 7 060A,3,1036,1431,16107 7 060A,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16107 16 0169,8,8,6,1,16107 16 0169,14,0,738,16107 16 0169,2021,77166,2727.70745421651,0.156532669828681,0.806728351864811,1674.95333895278,0,0,0,1,0,1
16110 7 0145,10,6,6,1,16110 7 0145,114,0,1884,16110 7 0145,2021,49239,2164.36128966432,0.154836613253722,0.405918073072158,4581.06597222222,0,0,0,1,0,1
16110 3 0111,20,5,5,1,16110 3 0111,4,1219,279,16110 3 0111,2021,49239,2164.36128966432,0.154836613253722,0.405918073072158,4581.06597222222,0,0,0,1,0,1
16110 9 0111,10,16,3,1,16110 9 0111,42,1021,573,16110 9 0111,2021,49239,2164.36128966432,0.154836613253722,0.405918073072158,4581.06597222222,0,0,0,1,0,1
16112 1 0101,14,9,7,1,16112 1 0101,87,0,2007,16112 1 0101,2021,157208,2796.46736832722,0.116164571777518,0.616387206757926,2831.53631711725,0,0,0,1,0,1
16112 14 014A,1,16,15,1,16112 14 014A,521,0,5298,16112 14 014A,2021,157208,2796.46736832722,0.116164571777518,0.616387206757926,2831.53631711725,0,0,0,1,0,0
16112 9 0101,20,130,34,2,16112 9 0101,883,0,5961,16112 9 0101,2021,157208,2796.46736832722,0.116164571777518,0.616387206757926,2831.53631711725,0,0,0,1,1,0
16112 12 0169,10,7,6,1,16112 12 0169,23,0,1860,16112 12 0169,2021,157208,2796.46736832722,0.116164571777518,0.616387206757926,2831.53631711725,0,0,0,1,0,1
16112 2 0101,5,8,5,1,16112 2 0101,45,242,312,16112 2 0101,2021,157208,2796.46736832722,0.116164571777518,0.616387206757926,2831.53631711725,0,0,0,1,0,1
16112 8 0169,16,27,16,2,16112 8 0169,261,0,2946,16112 8 0169,2021,157208,2796.46736832722,0.116164571777518,0.616387206757926,2831.53631711725,0,0,0,1,0,0
16112 11 0169,20,16,5,1,16112 11 0169,254,1370,3006,16112 11 0169,2021,157208,2796.46736832722,0.116164571777518,0.616387206757926,2831.53631711725,0,0,0,1,0,1
17012 5 0045,12,4,7,2,17012 5 0045,30,1285,483,17012 5 0045,2021,57939,3553.2679692105,0.160392826938677,0.815719981359706,3060.86268353327,0,0,0,0,0,1
17012 12 0045,22,9,4,1,17012 12 0045,184,2084,582,17012 12 0045,2021,57939,3553.2679692105,0.160392826938677,0.815719981359706,3060.86268353327,0,0,0,0,0,1
17012 11 0045,9,1,3,2,17012 11 0045,74,344,225,17012 11 0045,2021,57939,3553.2679692105,0.160392826938677,0.815719981359706,3060.86268353327,0,0,0,0,0,1
17012 4 0045,6,7,5,1,17012 4 0045,76,1550,324,17012 4 0045,2021,57939,3553.2679692105,0.160392826938677,0.815719981359706,3060.86268353327,0,0,0,0,0,1
17017 7 0022,8,4,4,1,17017 7 0022,6,900,3072,17017 7 0022,2021,37861,2506.47651057024,0.155225693985896,0.72935210374792,7383.32718090182,0,0,0,0,0,1
17017 8 0022,8,4,3,1,17017 8 0022,33,405,228,17017 8 0022,2021,37861,2506.47651057024,0.155225693985896,0.72935210374792,7383.32718090182,0,0,0,0,0,1
17017 5 0041,20,21,3,1,17017 5 0041,88,7849,408,17017 5 0041,2021,37861,2506.47651057024,0.155225693985896,0.72935210374792,7383.32718090182,1,0,0,0,0,1
17017 4 0041,14,7,5,1,17017 4 0041,30,0,324,17017 4 0041,2021,37861,2506.47651057024,0.155225693985896,0.72935210374792,7383.32718090182,0,0,0,0,0,1
19038 1 0394,22,22,6,3,19038 1 0394,555,6780,2547,19038 1 0394,2021,68260,4483.3687043958,0.141122179900381,0.811646645180193,5645.40282090676,0,0,1,0,0,1
19038 4 0252,94,264,30,8,19038 4 0252,550,52513,8082,19038 4 0252,2021,68260,4483.3687043958,0.141122179900381,0.811646645180193,5645.40282090676,0,0,1,0,1,0
19038 5 0394,20,30,9,2,19038 5 0394,263,12687,4593,19038 5 0394,2021,68260,4483.3687043958,0.141122179900381,0.811646645180193,5645.40282090676,0,0,1,0,0,0
20039 1 0110,14,10,5,1,20039 1 0110,40,479,963,20039 1 0110,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,0,0,0,0,0,1
20039 10 0125,6,8,13,2,20039 10 0125,58,896,873,20039 10 0125,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,0,0,0,0,0,0
20039 12 013A,8,7,5,1,20039 12 013A,214,1903,546,20039 12 013A,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,0,0,0,0,0,1
20039 13 0110,21,18,10,2,20039 13 0110,72,3164,1254,20039 13 0110,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,0,0,0,0,0,0
20039 4 0125,5,8,4,2,20039 4 0125,21,1936,381,20039 4 0125,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,1,0,0,0,0,1
20039 11 045A,5,8,8,1,20039 11 045A,52,2320,1098,20039 11 045A,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,0,0,0,0,0,0
20039 7 045A,7,16,9,1,20039 7 045A,76,476,2034,20039 7 045A,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,0,0,0,0,0,0
20039 9 045A,26,28,8,1,20039 9 045A,373,1218,5685,20039 9 045A,2021,79160,3286.30619437386,0.119176351692774,0.713428499242041,1607.41878144326,0,0,0,0,0,0
20057 2 0246,10,6,8,2,20057 2 0246,131,3253,1452,20057 2 0246,2021,38199,2011.54594976822,0.157962250320689,0.641247153066834,4406.57287470866,0,0,0,0,0,0
20057 3 0439,2,5,5,1,20057 3 0439,0,528,360,20057 3 0439,2021,38199,2011.54594976822,0.157962250320689,0.641247153066834,4406.57287470866,0,0,0,0,0,1
20057 5 0250,6,6,7,1,20057 5 0250,32,590,558,20057 5 0250,2021,38199,2011.54594976822,0.157962250320689,0.641247153066834,4406.57287470866,0,0,0,0,0,1
20057 1 0443,5,7,5,1,20057 1 0443,180,0,1143,20057 1 0443,2021,38199,2011.54594976822,0.157962250320689,0.641247153066834,4406.57287470866,0,0,0,0,0,1
20057 6 0250,6,10,5,1,20057 6 0250,157,462,1014,20057 6 0250,2021,38199,2011.54594976822,0.157962250320689,0.641247153066834,4406.57287470866,1,0,0,0,0,1
20073 3 0150,4,6,4,1,20073 3 0150,10,1146,123,20073 3 0150,2021,34928,1914.70434606949,0.134619789280806,0.369588868529546,3742.00756138255,0,0,0,0,0,1
20073 4 0184,8,3,4,1,20073 4 0184,0,2450,108,20073 4 0184,2021,34928,1914.70434606949,0.134619789280806,0.369588868529546,3742.00756138255,0,0,0,0,0,1
20073 5 0184,10,7,8,1,20073 5 0184,90,550,699,20073 5 0184,2021,34928,1914.70434606949,0.134619789280806,0.369588868529546,3742.00756138255,0,0,0,0,0,0
20073 1 0184,6,3,6,1,20073 1 0184,36,4704,1410,20073 1 0184,2021,34928,1914.70434606949,0.134619789280806,0.369588868529546,3742.00756138255,0,0,0,0,0,1
20184 18 0018,15,13,7,1,20184 18 0018,94,954,693,20184 18 0018,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,1
20184 11 0056,10,9,9,1,20184 11 0056,311,3524,2025,20184 11 0056,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,0
20184 15 0056,6,4,3,1,20184 15 0056,0,2929,402,20184 15 0056,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,1
20184 17 0056,3,5,3,1,20184 17 0056,4,640,255,20184 17 0056,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,1
20184 19 0056,8,6,2,1,20184 19 0056,4,1128,24,20184 19 0056,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,1
20184 5 0037,35,25,13,2,20184 5 0037,984,11872,9381,20184 5 0037,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,0
20184 21 0696,10,8,15,2,20184 21 0696,130,2045,903,20184 21 0696,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,0
20184 22 0427,8,13,6,1,20184 22 0427,225,5565,852,20184 22 0427,2021,159821,2675.15271680506,0.125997209377992,0.690785316072356,2483.07973472094,0,0,0,0,0,1
20318 6 0297,14,19,6,1,20318 6 0297,46,3041,2952,20318 6 0297,2021,50472,3759.43676175171,0.0976382944999207,0.837929941353622,8398.79453267117,0,0,0,0,0,1
20318 5 0297,85,59,23,3,20318 5 0297,677,101240,11226,20318 5 0297,2021,50472,3759.43676175171,0.0976382944999207,0.837929941353622,8398.79453267117,0,0,0,0,0,0
20318 1 0314,20,12,6,1,20318 1 0314,580,5900,3927,20318 1 0314,2021,50472,3759.43676175171,0.0976382944999207,0.837929941353622,8398.79453267117,0,0,0,0,0,1
20482 2 0240,12,7,5,1,20482 2 0240,112,1294,2061,20482 2 0240,2021,56393,2580.31015401146,0.115475324951678,0.605358821130282,2714.10580990377,1,0,0,0,0,1
20482 5 0274,12,18,8,1,20482 5 0274,93,2103,1467,20482 5 0274,2021,56393,2580.31015401146,0.115475324951678,0.605358821130282,2714.10580990377,0,0,0,0,0,0
20482 4 0217,30,14,7,1,20482 4 0217,201,826,771,20482 4 0217,2021,56393,2580.31015401146,0.115475324951678,0.605358821130282,2714.10580990377,1,0,0,0,0,1
20482 1 0274,8,11,10,1,20482 1 0274,20,1285,672,20482 1 0274,2021,56393,2580.31015401146,0.115475324951678,0.605358821130282,2714.10580990377,0,0,0,0,0,0
20570 3 0160,6,5,3,1,20570 3 0160,61,3823,1974,20570 3 0160,2021,22381,2683.87281039243,0.139984808542961,0.650104999776596,4002.88757408464,0,0,0,0,0,1
20570 2 0160,2,3,5,1,20570 2 0160,37,1360,417,20570 2 0160,2021,22381,2683.87281039243,0.139984808542961,0.650104999776596,4002.88757408464,1,0,0,0,0,1
20570 1 0160,18,16,6,1,20570 1 0160,380,4767,2067,20570 1 0160,2021,22381,2683.87281039243,0.139984808542961,0.650104999776596,4002.88757408464,0,0,0,0,0,1
21003 4 0023,12,6,5,1,21003 4 0023,11,1360,768,21003 4 0023,2021,38364,2142.94280068502,0.157673860911271,0.589719528724846,3353.39662078953,0,0,0,0,0,1
21003 7 0023,8,3,7,1,21003 7 0023,171,990,1101,21003 7 0023,2021,38364,2142.94280068502,0.157673860911271,0.589719528724846,3353.39662078953,0,0,0,0,0,1
21003 1 0023,5,10,5,1,21003 1 0023,95,1080,948,21003 1 0023,2021,38364,2142.94280068502,0.157673860911271,0.589719528724846,3353.39662078953,0,0,0,0,0,1
21004 1 0020,14,14,21,2,21004 1 0020,175,451,1791,21004 1 0020,2021,64909,2089.33133049904,0.073502904065692,0.903095102374093,3842.56708526825,0,0,0,0,0,0
21004 3 0020,8,6,6,1,21004 3 0020,266,0,978,21004 3 0020,2021,64909,2089.33133049904,0.073502904065692,0.903095102374093,3842.56708526825,0,0,0,0,0,1
21004 4 0020,10,3,6,1,21004 4 0020,119,203,555,21004 4 0020,2021,64909,2089.33133049904,0.073502904065692,0.903095102374093,3842.56708526825,0,0,0,0,0,1
21019 11 0023,16,8,6,1,21019 11 0023,304,6628,1335,21019 11 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21019 15 0023,10,5,5,1,21019 15 0023,10,685,75,21019 15 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21019 16 0023,4,6,6,1,21019 16 0023,18,110,498,21019 16 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21019 8 0023,8,11,7,1,21019 8 0023,157,0,1695,21019 8 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21019 17 0023,14,5,5,1,21019 17 0023,18,158,315,21019 17 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21019 22 0023,5,5,9,1,21019 22 0023,85,0,864,21019 22 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,0
21019 21 0023,8,3,3,1,21019 21 0023,90,760,1113,21019 21 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21019 18 0023,6,5,4,1,21019 18 0023,8,0,72,21019 18 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21019 19 0023,12,10,7,1,21019 19 0023,100,823,1017,21019 19 0023,2021,143266,3754.89790046053,0.135203048874122,0.770266497284771,5065.43239347048,0,0,0,0,0,1
21071 6 0019,7,3,5,1,21071 6 0019,36,159,666,21071 6 0019,2021,104565,3816.35593481231,0.11271457944819,0.723980299335342,4678.53739493572,0,0,0,0,0,1
21071 2 0019,1,3,4,1,21071 2 0019,8,161,54,21071 2 0019,2021,104565,3816.35593481231,0.11271457944819,0.723980299335342,4678.53739493572,0,0,0,0,0,1
21071 1 0019,16,10,7,1,21071 1 0019,285,4830,2118,21071 1 0019,2021,104565,3816.35593481231,0.11271457944819,0.723980299335342,4678.53739493572,0,0,0,0,0,1
21071 5 0019,18,20,8,1,21071 5 0019,45,4219,1233,21071 5 0019,2021,104565,3816.35593481231,0.11271457944819,0.723980299335342,4678.53739493572,0,0,0,0,0,0
21085 7 0014,13,17,14,3,21085 7 0014,131,2221,2487,21085 7 0014,2021,83810,4260.9867888756,0.134220260112158,0.846247464503043,2320.91543874104,0,0,0,0,0,0
21085 12 0014,9,4,8,1,21085 12 0014,7,643,1128,21085 12 0014,2021,83810,4260.9867888756,0.134220260112158,0.846247464503043,2320.91543874104,0,0,0,0,0,0
21085 10 0014,22,10,12,2,21085 10 0014,143,2214,2193,21085 10 0014,2021,83810,4260.9867888756,0.134220260112158,0.846247464503043,2320.91543874104,0,0,0,0,0,0
21085 5 0014,8,3,4,1,21085 5 0014,26,4172,327,21085 5 0014,2021,83810,4260.9867888756,0.134220260112158,0.846247464503043,2320.91543874104,0,0,0,0,0,1
21085 9 0014,13,10,3,1,21085 9 0014,317,511,2265,21085 9 0014,2021,83810,4260.9867888756,0.134220260112158,0.846247464503043,2320.91543874104,1,0,0,0,0,1
21085 4 0014,10,7,8,1,21085 4 0014,671,566,4917,21085 4 0014,2021,83810,4260.9867888756,0.134220260112158,0.846247464503043,2320.91543874104,0,0,0,0,0,0
21154 3 0193,14,6,8,1,21154 3 0193,184,786,594,21154 3 0193,2021,81691,4710.59344319124,0.0838280838770489,0.770305174376614,1880.44133737683,0,0,0,0,0,0
21154 8 0193,9,12,9,1,21154 8 0193,654,787,3429,21154 8 0193,2021,81691,4710.59344319124,0.0838280838770489,0.770305174376614,1880.44133737683,0,0,0,0,0,0
21154 6 0193,16,24,15,2,21154 6 0193,492,2436,4893,21154 6 0193,2021,81691,4710.59344319124,0.0838280838770489,0.770305174376614,1880.44133737683,0,0,0,0,0,0
21154 5 0193,15,13,15,1,21154 5 0193,827,960,7314,21154 5 0193,2021,81691,4710.59344319124,0.0838280838770489,0.770305174376614,1880.44133737683,0,0,0,0,0,0
21154 2 0193,30,15,13,1,21154 2 0193,569,1953,8652,21154 2 0193,2021,81691,4710.59344319124,0.0838280838770489,0.770305174376614,1880.44133737683,0,0,0,0,0,0
21154 9 0193,17,12,14,2,21154 9 0193,717,804,6216,21154 9 0193,2021,81691,4710.59344319124,0.0838280838770489,0.770305174376614,1880.44133737683,0,0,0,0,0,0
21164 4 0151,3,7,12,1,21164 4 0151,5,2140,510,21164 4 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,0
21164 17 0151,4,2,5,1,21164 17 0151,43,228,276,21164 17 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,1
21164 15 0151,7,8,10,2,21164 15 0151,350,2826,5667,21164 15 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,0
21164 11 0151,4,3,9,1,21164 11 0151,6,30,87,21164 11 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,0
21164 16 0151,8,7,8,1,21164 16 0151,36,312,693,21164 16 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,0
21164 8 0151,12,9,9,2,21164 8 0151,204,1422,768,21164 8 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,0
21164 7 0151,17,11,6,1,21164 7 0151,126,430,2574,21164 7 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,1
21164 12 0151,10,10,14,1,21164 12 0151,393,544,3018,21164 12 0151,2021,85226,1665.90923222974,0.0893154671109755,0.753373383709197,2262.45691363021,0,0,0,0,0,0
21197 4 0114,17,11,7,1,21197 4 0114,90,419,2976,21197 4 0114,2021,81090,1904.52383020437,0.115957577999753,0.6338512763596,6172.61570780424,0,0,0,0,0,1
21197 8 0114,15,7,10,1,21197 8 0114,290,5610,2880,21197 8 0114,2021,81090,1904.52383020437,0.115957577999753,0.6338512763596,6172.61570780424,0,0,0,0,0,0
21197 1 0114,11,4,3,1,21197 1 0114,80,1231,627,21197 1 0114,2021,81090,1904.52383020437,0.115957577999753,0.6338512763596,6172.61570780424,0,0,0,0,0,1
22001 3 0095,1,1,4,1,22001 3 0095,43,2125,138,22001 3 0095,2021,67305,2920.54074594934,0.10253324418691,0.173137211202734,4702.12152879081,0,1,0,0,0,1
22001 1 0095,12,7,6,2,22001 1 0095,129,3127,1017,22001 1 0095,2021,67305,2920.54074594934,0.10253324418691,0.173137211202734,4702.12152879081,0,1,0,0,0,1
22001 2 0095,1,1,3,1,22001 2 0095,26,271,210,22001 2 0095,2021,67305,2920.54074594934,0.10253324418691,0.173137211202734,4702.12152879081,0,1,0,0,0,1
22016 13 0774,21,12,2,1,22016 13 0774,50,1196,699,22016 13 0774,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,1
22016 16 1077,10,6,3,1,22016 16 1077,26,1322,1338,22016 16 1077,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,1
22016 21 0191,43,20,6,2,22016 21 0191,1307,1930,7290,22016 21 0191,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,1
22016 9 0774,9,3,2,1,22016 9 0774,14,164,66,22016 9 0774,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,1,1,0,0,0,1
22016 18 0488,37,24,9,2,22016 18 0488,142,4537,5739,22016 18 0488,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,0
22016 3 0223,26,31,11,3,22016 3 0223,340,11077,2901,22016 3 0223,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,0
22016 1 0647,18,8,6,1,22016 1 0647,15,1171,1359,22016 1 0647,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,1
22016 20 051A,3,7,1,1,22016 20 051A,35,5867,531,22016 20 051A,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,1
22016 4 037A,23,15,3,1,22016 4 037A,284,7735,1449,22016 4 037A,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,1
22016 12 037A,10,16,9,1,22016 12 037A,37,1478,1116,22016 12 037A,2021,303414,5137.07237982028,0.103100054710725,0.837397087807418,1793.33031599852,0,1,0,0,0,0
22017 8 0235,20,17,6,1,22017 8 0235,417,10572,2292,22017 8 0235,2021,73080,3034.58950707054,0.119937055281883,0.838300492610837,2192.45998934058,0,1,0,0,0,1
22017 3 0095,16,4,6,1,22017 3 0095,146,7224,828,22017 3 0095,2021,73080,3034.58950707054,0.119937055281883,0.838300492610837,2192.45998934058,0,1,0,0,0,1
22017 2 0220,17,15,9,1,22017 2 0220,452,3419,3405,22017 2 0220,2021,73080,3034.58950707054,0.119937055281883,0.838300492610837,2192.45998934058,0,1,0,0,0,0
22017 7 0235,25,7,8,2,22017 7 0235,310,8104,1983,22017 7 0235,2021,73080,3034.58950707054,0.119937055281883,0.838300492610837,2192.45998934058,0,1,0,0,0,0
22017 6 0254,25,12,4,1,22017 6 0254,165,0,2463,22017 6 0254,2021,73080,3034.58950707054,0.119937055281883,0.838300492610837,2192.45998934058,0,1,0,0,0,1
22017 1 024A,17,21,10,1,22017 1 024A,406,10939,4596,22017 1 024A,2021,73080,3034.58950707054,0.119937055281883,0.838300492610837,2192.45998934058,0,1,0,0,0,0
23001 5 0028,33,47,8,2,23001 5 0028,78,11689,1248,23001 5 0028,2021,89535,4286.83527407307,0.091372089127157,0.952108114145306,4809.6407073697,0,0,0,0,0,0
23001 6 0028,46,218,15,2,23001 6 0028,274,23114,4584,23001 6 0028,2021,89535,4286.83527407307,0.091372089127157,0.952108114145306,4809.6407073697,0,0,0,0,0,0
23001 8 0028,13,85,13,2,23001 8 0028,38,2776,843,23001 8 0028,2021,89535,4286.83527407307,0.091372089127157,0.952108114145306,4809.6407073697,0,0,0,0,0,0
23008 4 0014,13,30,9,1,23008 4 0014,100,0,2829,23008 4 0014,2021,351249,11425.6160005992,0.0400058078457163,0.982243365817412,4265.5372255217,0,0,0,0,0,0
23008 10 0014,23,49,21,2,23008 10 0014,99,18461,1926,23008 10 0014,2021,351249,11425.6160005992,0.0400058078457163,0.982243365817412,4265.5372255217,1,0,0,0,0,0
23008 1 0014,28,12,4,1,23008 1 0014,1,3313,75,23008 1 0014,2021,351249,11425.6160005992,0.0400058078457163,0.982243365817412,4265.5372255217,0,0,0,0,0,1
23008 9 0014,32,123,10,1,23008 9 0014,613,13191,4905,23008 9 0014,2021,351249,11425.6160005992,0.0400058078457163,0.982243365817412,4265.5372255217,0,0,0,0,0,0
24008 2 0080,15,13,3,1,24008 2 0080,91,1710,1293,24008 2 0080,2021,22143,2657.24330690827,0.180056902858691,0.712685724608228,6592.72069187771,0,0,1,0,0,1
24008 1 0080,8,6,5,1,24008 1 0080,52,6416,561,24008 1 0080,2021,22143,2657.24330690827,0.180056902858691,0.712685724608228,6592.72069187771,0,0,1,0,0,1
24013 13 1182,175,171,14,2,24013 13 1182,1397,12165,10644,24013 13 1182,2021,180537,3569.84511431614,0.14407572962883,0.76173859098135,3459.51396792222,0,0,1,0,0,0
24013 7 1290,65,59,7,2,24013 7 1290,538,8765,3804,24013 7 1290,2021,180537,3569.84511431614,0.14407572962883,0.76173859098135,3459.51396792222,0,0,1,0,0,1
24013 9 1303,25,60,14,2,24013 9 1303,1321,13817,13887,24013 9 1303,2021,180537,3569.84511431614,0.14407572962883,0.76173859098135,3459.51396792222,0,0,1,0,0,0
25001 17 0262,40,55,16,3,25001 17 0262,819,4222,4128,25001 17 0262,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,0,0
25001 20 0332,30,7,4,1,25001 20 0332,377,990,1449,25001 20 0332,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,0,1
25001 15 0277,12,5,4,1,25001 15 0277,77,284,489,25001 15 0277,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,0,1
25001 3 0313,12,17,5,1,25001 3 0313,504,575,3516,25001 3 0313,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,0,1
25001 6 0012,29,11,9,1,25001 6 0012,145,814,1569,25001 6 0012,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,0,0
25001 9 014A,170,198,40,4,25001 9 014A,1239,1818,17865,25001 9 014A,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,1,0
25001 1 0328,14,129,13,4,25001 1 0328,1548,7406,10050,25001 1 0328,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,0,0
25001 12 0328,36,38,20,2,25001 12 0328,175,1382,4704,25001 12 0328,2021,463611,3257.05036467745,0.132546466757691,0.817243335468744,1471.61575070971,0,0,1,0,0,0
