CLUES,clave_mun,Año,Clave Estado,Institución,Tipología,¿Cuenta con expediente clínico electrónico?,Total personal médico en formación,Total médicos generales especialistas y odonólogos,Total enfermeras en contacto con el paciente,TOTAL CAMAS AREA HOSPITALIZACIÓN,Quirófanos,egresos,dias,POBTOT,P60,PURB,n,X,ingreso,ing_pc,NIVEL ATENCION,imss,issste,third,a13,a14,a15,a16,a17,a18,a19,a20,a21,Q1,Q4,Q2,Q3,centro,norte,occidente,sur,covid,logpob,loginc,exp_elect,doctors_tot,pct_form
NTIMS000144,18015,2019,18,IMSS,HGZMF,1,18,79,137,36,2,3508,12440,93890,0.1631803173926936,0.4587389498349132,10,953,248196939,2643.4864096282886,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.449879163252593,7.879853934610006,1,97,0.18556701030927836
NTIMS000144,18015,2012,18,IMSS,HGZMF,0,13,67,122,36,2,3381,10362,93253,0.1370465293341769,0.4794376588420748,10,953,248196939,2661.5437465818795,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.443071508570338,7.886661589292262,0,80,0.1625
NTIMS000144,18015,2013,18,IMSS,HGZMF,1,19,64,120,36,2,3543,12322,93344,0.14080176551251286,0.47646340418237915,10,953,248196939,2658.9490379670897,SEGUNDO NIVEL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.444046872667448,7.885686225195151,1,83,0.2289156626506024
NTIMS000144,18015,2018,18,IMSS,HGZMF,1,19,71,140,36,2,3505,12202,93799,0.15946865105171698,0.46167869593492467,10,953,248196939,2646.051013337029,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11.448909473956677,7.880823623905922,1,90,0.2111111111111111
NTIMS000144,18015,2017,18,IMSS,HGZMF,1,15,67,136,36,2,3692,11229,93708,0.155749775899603,0.4646241516199257,10,953,248196939,2648.6205980279165,SEGUNDO NIVEL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11.447938843450675,7.881794254411924,1,82,0.18292682926829268
NTIMS000144,18015,2014,18,IMSS,HGZMF,1,19,64,120,36,2,3990,11529,93435,0.14454968694814577,0.4734949430085086,10,953,248196939,2656.3593835286565,SEGUNDO NIVEL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.445021286356356,7.884711811506244,1,83,0.2289156626506024
NTIMS000144,18015,2021,18,IMSS,HGZMF,1,28,69,125,43,2,3095,10749,94072,0.1705821073220512,0.4528765201122544,10,953,248196939,2638.3720873373586,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,11.451815725503252,7.877917372359348,1,97,0.28865979381443296
NTIMS000144,18015,2015,18,IMSS,HGZMF,1,12,74,137,36,2,4145,11572,93526,0.14829031499262238,0.47053225840942625,10,953,248196939,2653.774768513568,SEGUNDO NIVEL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.445994751487438,7.88373834637516,1,86,0.13953488372093023
NTIMS000144,18015,2020,18,IMSS,HGZMF,1,18,67,141,43,2,3016,9621,93981,0.1668847958629936,0.4558048967344463,10,953,248196939,2640.9267724327256,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,11.450847913162018,7.878885184700581,1,85,0.21176470588235294
NTIMS000190,18017,2016,18,IMSS,HGZ,0,98,215,342,162,6,12281,47223,407652,0.11186256905399704,0.9109976156133172,10,955,2077039989,5095.130133054664,SEGUNDO NIVEL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.91816914824853,8.536040486656395,0,313,0.31309904153354634
NTIMS000190,18017,2018,18,IMSS,HGZ,0,111,218,467,164,6,14220,50020,416788,0.11896935612349684,0.912679827634193,10,955,2077039989,4983.4447944758485,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12.940332978219883,8.51387665668504,0,329,0.3373860182370821
NTIMS000190,18017,2017,18,IMSS,HGZ,0,94,218,465,162,6,15134,49778,412220,0.11545533938188346,0.9118480423075056,10,955,2077039989,5038.668645383533,SEGUNDO NIVEL,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12.929312466397288,8.524897168507636,0,312,0.30128205128205127
NTIMS000190,18017,2021,18,IMSS,HGZ,0,133,252,469,184,6,12978,52153,430492,0.12906395473086607,0.9150692695799224,10,955,2077039989,4824.805081162948,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,12.972684019634283,8.481525615270643,0,385,0.34545454545454546
NTIMS000190,18017,2014,18,IMSS,HGZ,0,81,194,418,162,6,15939,50612,398516,0.10442993505906914,0.9092382739965272,10,955,2077039989,5211.936256009796,SEGUNDO NIVEL,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.895502926971012,8.558706707933913,0,275,0.29454545454545455
NTIMS000190,18017,2019,18,IMSS,HGZ,0,113,230,479,164,6,14307,50361,421356,0.1224071806263587,0.9134935778771396,10,955,2077039989,4929.418327969698,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12.951233361042153,8.502976273862773,0,343,0.3294460641399417
NTIMS000190,18017,2015,18,IMSS,HGZ,0,83,215,429,162,6,15154,48827,403084,0.10818836768514752,0.9101279137847198,10,955,2077039989,5152.871334510921,SEGUNDO NIVEL,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.90690025593347,8.547309378971455,0,298,0.2785234899328859
NTIMS000190,18017,2013,18,IMSS,HGZ,0,81,194,418,162,6,13806,52275,393948,0.1005843410805487,0.9083280026805568,10,955,2077039989,5272.370944896281,SEGUNDO NIVEL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.883974199874553,8.570235435030371,0,275,0.29454545454545455
NTIMS000190,18017,2020,18,IMSS,HGZ,0,124,247,488,173,6,11077,43186,425924,0.12577126435702143,0.9142898733107316,10,955,2077039989,4876.550720316301,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12.962016205579795,8.492193429325129,0,371,0.33423180592991913
NTIMS000190,18017,2012,18,IMSS,HGZ,0,82,197,419,162,5,12640,44713,389380,0.09664851815707022,0.9073963737223278,10,955,2077039989,5334.223609327649,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.8723110095329,8.581898625372023,0,279,0.2939068100358423
NTIMS000255,18018,2015,18,IMSS,HGSMF,1,6,29,58,10,1,1004,2118,30049,0.1568771007354654,0.8206595893374156,10,956,88977422,2961.0776398549037,SEGUNDO NIVEL,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.310584661539417,7.993308548580156,1,35,0.17142857142857143
NTIMS000255,18018,2021,18,IMSS,HGSMF,1,6,25,52,11,1,409,381,30067,0.17753683440316623,0.8285495726211461,10,956,88977422,2959.3049522732563,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,10.311183503795652,7.992709706323921,1,31,0.1935483870967742
NTIMS000255,18018,2019,18,IMSS,HGSMF,1,7,28,58,10,1,901,1982,30061,0.17065300555537077,0.8259206280562855,10,956,88977422,2959.8956122550812,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,10.310983929553371,7.992909280566201,1,35,0.2
NTIMS000255,18018,2013,18,IMSS,HGSMF,1,3,23,50,10,1,1361,3900,30043,0.14998502146922743,0.8180274939253737,10,956,88977422,2961.6690077555504,SEGUNDO NIVEL,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.310384967735917,7.993508242383656,1,26,0.11538461538461539
NTIMS000255,18018,2016,18,IMSS,HGSMF,0,8,27,56,10,1,669,1789,30052,0.1603221083455344,0.8219752429122854,10,956,88977422,2960.782044456276,SEGUNDO NIVEL,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.31068449348905,7.993208716630522,0,35,0.22857142857142856
NTIMS000255,18018,2018,18,IMSS,HGSMF,1,9,24,62,10,1,715,1683,30058,0.1672100605496041,0.8246057621930933,10,956,88977422,2960.19103067403,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10.31088412749404,7.993009082625534,1,33,0.2727272727272727
NTIMS000255,18018,2020,18,IMSS,HGSMF,1,7,23,58,10,1,454,932,30064,0.17409526343799894,0.8272352315061203,10,956,88977422,2959.6002527940395,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,10.311083721653247,7.992809488466326,1,30,0.23333333333333334
NTIMS000255,18018,2014,18,IMSS,HGSMF,1,3,23,50,10,1,980,2180,30046,0.15343140517872594,0.8193436730346801,10,956,88977422,2961.3732942821007,SEGUNDO NIVEL,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.310484819622369,7.993408390497204,1,26,0.11538461538461539
NTIMS000255,18018,2017,18,IMSS,HGSMF,1,3,24,61,10,1,791,2038,30055,0.16376642821493928,0.8232906338379637,10,956,88977422,2960.486508068541,SEGUNDO NIVEL,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10.310784315473262,7.99310889464631,1,27,0.1111111111111111
NTIMS000255,18018,2012,18,IMSS,HGSMF,0,2,23,53,10,1,867,2280,30040,0.14653794940079892,0.816711051930759,10,956,88977422,2961.9647802929426,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.310285105878071,7.993608104241502,0,25,0.08
NTSSA000800,18010,2020,18,SSA,M,0,2,35,74,40,2,1392,2691,33567,0.16495367474007208,0.2525099055620103,10,948,55784303,1661.879315994876,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,10.42129872047583,7.415704359057395,0,37,0.05405405405405406
NTSSA000800,18010,2013,18,SSA,M,0,6,33,57,40,1,2192,5410,34148,0.1410331498184374,0.24267892702354457,10,948,55784303,1633.603812814806,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.438459298130198,7.398543781403029,0,39,0.15384615384615385
NTSSA000800,18010,2021,18,SSA,M,0,5,44,101,40,1,927,1456,33484,0.16843865726914348,0.25394218134034163,10,948,55784303,1665.9987755345835,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,10.418822991779948,7.418180087753279,0,49,0.10204081632653061
NTSSA000800,18010,2016,18,SSA,M,0,7,29,73,40,2,1550,3297,33899,0.15118440071978526,0.2468509395557391,10,948,55784303,1645.6032036343256,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.431140794408378,7.405862285124848,0,36,0.19444444444444445
NTSSA000800,18010,2019,18,SSA,M,0,8,34,75,40,1,1165,2712,33650,0.16148588410104012,0.25108469539375927,10,948,55784303,1657.780178306092,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,10.423768335072873,7.413234744460352,0,42,0.19047619047619047
NTSSA000800,18010,2017,18,SSA,M,0,6,28,73,40,2,1329,4056,33816,0.15460137213153538,0.24825526378045895,10,948,55784303,1649.6422699313937,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10.428689342246626,7.4083137372866,0,34,0.17647058823529413
NTSSA000800,18010,2018,18,SSA,M,0,6,38,72,40,1,1212,4273,33733,0.15803515845018232,0.249666498680817,10,948,55784303,1653.7012124625735,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10.426231865695646,7.410771213837579,0,44,0.13636363636363635
NTSSA000800,18010,2015,18,SSA,M,0,6,29,82,40,2,1543,3541,33982,0.14778412100523808,0.24545347536931317,10,948,55784303,1641.5838679300807,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.433586251645703,7.403416827887522,0,35,0.17142857142857143
NTSSA000800,18010,2012,18,SSA,M,0,6,33,57,40,1,2077,5430,34231,0.1376822178726885,0.2413017440331863,10,948,55784303,1629.6428091496011,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.44088694523715,7.396116134296076,0,39,0.15384615384615385
NTSSA000800,18010,2014,18,SSA,M,0,6,29,82,40,2,1741,4122,34065,0.1444004109790107,0.2440628210773521,10,948,55784303,1637.5841185968002,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.436025743207768,7.400977336325457,0,35,0.17142857142857143
NTSSA001594,18017,2013,18,SSA,M,1,121,211,347,133,4,11472,41181,393948,0.1005843410805487,0.9083280026805568,10,955,2077039989,5272.370944896281,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.883974199874553,8.570235435030371,1,332,0.3644578313253012
NTSSA001594,18017,2018,18,SSA,M,1,158,217,662,134,5,9055,34205,416788,0.11896935612349684,0.912679827634193,10,955,2077039989,4983.4447944758485,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12.940332978219883,8.51387665668504,1,375,0.42133333333333334
NTSSA001594,18017,2017,18,SSA,M,1,131,199,445,134,4,9053,38440,412220,0.11545533938188346,0.9118480423075056,10,955,2077039989,5038.668645383533,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12.929312466397288,8.524897168507636,1,330,0.396969696969697
NTSSA001594,18017,2020,18,SSA,M,1,228,294,472,137,5,7704,32780,425924,0.12577126435702143,0.9142898733107316,10,955,2077039989,4876.550720316301,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12.962016205579795,8.492193429325129,1,522,0.4367816091954023
NTSSA001594,18017,2014,18,SSA,M,1,121,211,347,133,4,10877,41755,398516,0.10442993505906914,0.9092382739965272,10,955,2077039989,5211.936256009796,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.895502926971012,8.558706707933913,1,332,0.3644578313253012
NTSSA001594,18017,2019,18,SSA,M,1,130,255,468,127,5,9912,40996,421356,0.1224071806263587,0.9134935778771396,10,955,2077039989,4929.418327969698,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12.951233361042153,8.502976273862773,1,385,0.33766233766233766
NTSSA001594,18017,2012,18,SSA,M,1,76,224,362,133,4,11987,42892,389380,0.09664851815707022,0.9073963737223278,10,955,2077039989,5334.223609327649,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.8723110095329,8.581898625372023,1,300,0.25333333333333335
NTSSA001594,18017,2021,18,SSA,M,1,129,306,485,137,4,7887,33024,430492,0.12906395473086607,0.9150692695799224,10,955,2077039989,4824.805081162948,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,12.972684019634283,8.481525615270643,1,435,0.296551724137931
NTSSA001594,18017,2015,18,SSA,M,1,131,186,442,133,4,11178,43632,403084,0.10818836768514752,0.9101279137847198,10,955,2077039989,5152.871334510921,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.90690025593347,8.547309378971455,1,317,0.41324921135646686
NTSSA001594,18017,2016,18,SSA,M,1,131,199,445,133,4,11048,43140,407652,0.11186256905399704,0.9109976156133172,10,955,2077039989,5095.130133054664,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.91816914824853,8.536040486656395,1,330,0.396969696969697
NTSSA002166,18015,2014,18,SSA,M,0,4,60,81,22,2,3625,10165,93435,0.14454968694814577,0.4734949430085086,10,953,248196939,2656.3593835286565,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.445021286356356,7.884711811506244,0,64,0.0625
NTSSA002166,18015,2020,18,SSA,M,0,8,53,100,28,2,1474,4185,93981,0.1668847958629936,0.4558048967344463,10,953,248196939,2640.9267724327256,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,11.450847913162018,7.878885184700581,0,61,0.13114754098360656
NTSSA002166,18015,2016,18,SSA,M,0,9,69,116,22,2,2844,8900,93617,0.1520236709144707,0.46757533353984854,10,953,248196939,2651.1951782261767,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.446967269905677,7.882765827956922,0,78,0.11538461538461539
NTSSA002166,18015,2019,18,SSA,M,0,6,63,127,28,2,2115,7394,93890,0.1631803173926936,0.4587389498349132,10,953,248196939,2643.4864096282886,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.449879163252593,7.879853934610006,0,69,0.08695652173913043
NTSSA002166,18015,2017,18,SSA,M,0,9,65,128,22,1,1696,6073,93708,0.155749775899603,0.4646241516199257,10,953,248196939,2648.6205980279165,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11.447938843450675,7.881794254411924,0,74,0.12162162162162163
NTSSA002166,18015,2015,18,SSA,M,0,7,70,107,22,1,3045,8644,93526,0.14829031499262238,0.47053225840942625,10,953,248196939,2653.774768513568,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.445994751487438,7.88373834637516,0,77,0.09090909090909091
NTSSA002166,18015,2021,18,SSA,M,0,3,70,134,25,2,1479,4142,94072,0.1705821073220512,0.4528765201122544,10,953,248196939,2638.3720873373586,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,11.451815725503252,7.877917372359348,0,73,0.0410958904109589
NTSSA002166,18015,2018,18,SSA,M,0,1,62,105,22,1,1228,3242,93799,0.15946865105171698,0.46167869593492467,10,953,248196939,2646.051013337029,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11.448909473956677,7.880823623905922,0,63,0.015873015873015872
NTSSA002166,18015,2013,18,SSA,M,0,4,60,81,22,2,4627,12765,93344,0.14080176551251286,0.47646340418237915,10,953,248196939,2658.9490379670897,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.444046872667448,7.885686225195151,0,64,0.0625
NTSSA002166,18015,2012,18,SSA,M,0,4,60,81,22,1,4003,10139,93253,0.1370465293341769,0.4794376588420748,10,953,248196939,2661.5437465818795,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.443071508570338,7.886661589292262,0,64,0.0625
NTSSA016060,18004,2016,18,SSA,N,0,2,36,58,10,1,820,2110,74620,0.1342669525596355,0.6948807290270705,10,942,290196618,3888.992468507103,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.220163846775149,8.265905397539601,0,38,0.05263157894736842
NTSSA016060,18004,2015,18,SSA,N,0,0,29,44,10,1,679,1464,73916,0.13120298717463066,0.6875101466529574,10,942,290196618,3926.032496347205,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.210684592297316,8.275384652017435,0,29,0
NTSSA016060,18004,2020,18,SSA,N,0,6,37,72,10,1,709,2288,77436,0.1459657007076812,0.7230228834133995,10,942,290196618,3747.567255540059,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,11.25720706772384,8.22886217659091,0,43,0.13953488372093023
NTSSA016060,18004,2017,18,SSA,N,0,5,31,59,10,1,799,1969,75324,0.1372736445223302,0.7021135361903245,10,942,290196618,3852.644814401785,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11.229554088105532,8.256515156209218,0,36,0.1388888888888889
NTSSA016060,18004,2014,18,SSA,N,0,0,29,44,10,1,677,1429,73212,0.1280800961590996,0.6799978145659181,10,942,290196618,3963.784871332568,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.201114620939853,8.284954623374897,0,29,0
NTSSA016060,18004,2019,18,SSA,N,0,5,33,70,12,1,959,2420,76732,0.1431215138403795,0.7161809935880727,10,942,290196618,3781.950398790596,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11.248074110256228,8.237995134058522,0,38,0.13157894736842105
NTSSA016060,18004,2013,18,SSA,N,0,2,27,40,10,1,876,2153,72508,0.12489656313786066,0.672339603905776,10,942,290196618,4002.270342582887,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.191452179582809,8.294617064731941,0,29,0.06896551724137931
NTSSA016060,18004,2018,18,SSA,N,0,6,33,62,10,1,644,2020,76028,0.14022465407481455,0.7092123954332614,10,942,290196618,3816.970300415636,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,11.238856972470728,8.247212271844022,0,39,0.15384615384615385
NTSSA016060,18004,2021,18,SSA,N,0,7,35,74,10,1,567,1581,78140,0.14875863834143843,0.7297414896339903,10,942,290196618,3713.8036600972614,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,11.266257368609061,8.21981187570569,0,42,0.16666666666666666
NTSSA016060,18004,2012,18,SSA,N,0,2,27,40,10,1,846,1680,71804,0.12165060442315193,0.6645312238872486,10,942,290196618,4041.510472954153,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.18169546379096,8.30437378052379,0,29,0.06896551724137931
OCIMS000136,20067,2018,20,IMSS,HGZ,1,65,233,518,168,11,17126,53172,269435,0.13674541169484292,0.9867426280921188,10,1076,2088908925,7752.923432367733,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12.504082452856789,8.955825268298625,1,298,0.2181208053691275
OCIMS000136,20067,2014,20,IMSS,HGZ,1,0,201,436,168,8,18144,52073,266395,0.11868090617316392,0.9863210645845456,10,1076,2088908925,7841.396891833556,SEGUNDO NIVEL,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.492735448703467,8.967172272451947,1,201,0
OCIMS000136,20067,2016,20,IMSS,HGZ,0,166,226,768,162,9,13000,52608,267915,0.12776440288897598,0.986533042196219,10,1076,2088908925,7796.909187615475,SEGUNDO NIVEL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.498425045006694,8.96148267614872,0,392,0.42346938775510207
OCIMS000136,20067,2013,20,IMSS,HGZ,1,0,201,436,168,8,13255,50005,265635,0.11410017505223333,0.986214166054925,10,1076,2088908925,7863.831667513694,SEGUNDO NIVEL,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.489878465011008,8.970029256144405,1,201,0
OCIMS000136,20067,2017,20,IMSS,HGZ,1,0,228,473,168,7,18242,53931,268675,0.13226760956546013,0.9866381315716014,10,1076,2088908925,7774.854098818275,SEGUNDO NIVEL,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12.501257749709355,8.958649971446059,1,228,0
OCIMS000136,20067,2021,20,IMSS,HGZ,1,59,277,517,179,8,12968,45243,271715,0.1500285225328009,0.987052610271792,10,1076,2088908925,7687.867526636365,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,12.512509001840481,8.947398719314933,1,336,0.17559523809523808
OCIMS000136,20067,2015,20,IMSS,HGZ,1,0,211,472,168,9,18427,52225,267155,0.12323557485354944,0.9864273549063278,10,1076,2088908925,7819.089760625854,SEGUNDO NIVEL,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.495584293287884,8.96432342786753,1,211,0
OCIMS000136,20067,2012,20,IMSS,HGZ,0,0,190,441,168,5,13837,51901,264875,0.10949315714959888,0.9861066540821142,10,1076,2088908925,7886.395186408683,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.4870132955706,8.972894425584814,0,190,0
OCIMS000136,20067,2020,20,IMSS,HGZ,1,16,273,510,168,9,12329,43224,270955,0.14562565739698474,0.9869498625232972,10,1076,2088908925,7709.431178608994,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,12.509708034413219,8.950199686742195,1,289,0.05536332179930796
OCIMS000136,20067,2019,20,IMSS,HGZ,1,44,244,499,168,9,16999,47733,270195,0.14119802364958642,0.9868465367604878,10,1076,2088908925,7731.116138344529,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12.506899199525769,8.953008521629645,1,288,0.1527777777777778
OCIMS000170,20079,2017,20,IMSS,HGZ,1,0,89,154,51,2,5275,17451,83817,0.12894758819809823,0.9143968407363662,10,1088,264103592,3150.954961404011,SEGUNDO NIVEL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.336391129857876,8.055460848225739,1,89,0
OCIMS000170,20079,2012,20,IMSS,HGZ,0,0,82,151,51,2,4738,15925,82782,0.10585634558237296,0.9254668889372084,10,1088,264103592,3190.350462660965,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.323965925436088,8.067886052647527,0,82,0
OCIMS000170,20079,2020,20,IMSS,HGZ,1,0,87,158,51,2,4472,15193,84438,0.14253061417845045,0.9078850754399678,10,1088,264103592,3127.7812359364266,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,11.343772816224623,8.048079161858993,1,87,0
OCIMS000170,20079,2016,20,IMSS,HGZ,0,0,88,142,51,2,4125,16144,83610,0.12437507475182394,0.9165889247697644,10,1088,264103592,3158.7560339672286,SEGUNDO NIVEL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.333918409144104,8.057933568939513,0,88,0
OCIMS000170,20079,2014,20,IMSS,HGZ,1,0,80,150,51,2,5493,18137,83196,0.11516178662435694,0.921005817587384,10,1088,264103592,3174.4746382037597,SEGUNDO NIVEL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.32895454873049,8.062897429353125,1,80,0
