"","folio","anyo","staff_t","base","tot_veh","can_ton","compact","truck","pickup","a_10","POBTOT","P60","hoteles","ingpc2015"
"1316",24028,2016,1233,281,671,677.41,46,1,10,0.0715350223546945,834554,0.107241712339765,122,40032.6311161926
"1317",24029,2016,40,0,2,7,2,0,0,0.5,21142,0.181723583388516,0,9462.14408916014
"1318",24030,2016,4,4,2,2,2,0,0,0.5,5118,0.254591637358343,0,13868.4775583483
"1319",24032,2016,22,3,3,10,3,0,0,0,39766,0.126313936528693,5,16316.3141833077
"1320",24033,2016,2,0,1,1.5,0,0,1,0,12243,0.154864003920608,0,13201.3219399538
"1321",24034,2016,10,0,1,2.5,0,1,0,0,14648,0.131690333151283,0,14580.1976764349
"1322",24035,2016,132,83,15,212,15,0,0,0.866666666666667,317643,0.0762522706308655,14,32503.7685071317
"1323",24036,2016,13,0,4,18,2,2,0,0,30335,0.148112741058184,18,17262.9148388243
"1324",24037,2016,144,79,3,100,0,0,0,1,91385,0.128018821469607,13,14751.8027213216
"1325",24038,2016,18,0,1,2,0,1,0,0,15291,0.177424628866654,0,12172.171875
"1326",24039,2016,6,0,2,1.5,0,1,1,0,15863,0.143730694067957,0,12974.7318928263
"1327",24040,2016,10,4,4,30,3,0,1,0.75,38910,0.124132613723978,6,21367.8808285255
"1328",24041,2016,13,8,2,1.5,0,2,0,1,19838,0.122542595019659,0,8740.66408289172
"1329",24042,2016,19,0,5,10,0,5,0,0,15268,0.155030128373068,7,16856.2607586866
"1330",24043,2016,7,7,2,6,0,0,2,0,9455,0.151983077736647,0,14346.7470676692
"1331",24044,2016,5,0,1,1.2,0,0,1,0,7574,0.11790335357803,0,11071.3348097443
"1332",24045,2016,8,6,1,8,1,0,0,0,14485,0.156575768035899,4,15277.7563368765
"1333",24046,2016,7,6,1,7,0,1,0,0,18202,0.103450170310955,0,16091.0564929298
"1334",24047,2016,7,5,1,1.5,0,0,1,0,9649,0.184164162089336,0,11914.5914529915
"1335",24048,2016,9,8,2,2.5,0,2,0,1,5202,0.125336409073433,0,22134.7324391907
"1336",24049,2016,12,0,4,8,2,0,2,1,37035,0.106358849736736,3,10830.0759082606
"1337",24050,2016,30,28,4,14,1,0,3,0.5,49882,0.0881881239725753,7,17397.3920240412
"1338",24051,2016,4,3,1,2,0,0,0,0,14821,0.167667498819243,0,18051.4751459046
"1339",24052,2016,5,4,1,15,1,0,0,1,10023,0.195749775516312,0,13140.8191053288
"1340",24053,2016,42,33,2,15,1,1,0,0.5,38525,0.138195976638546,6,12763.4501593081
"1341",24054,2016,71,50,6,20,2,2,2,0.666666666666667,52175,0.1267081935793,13,12528.6877834839
"1342",24055,2016,10,0,3,8,3,0,0,0.666666666666667,26564,0.0861692516187321,0,19558.1461599787
"1343",24056,2016,9,9,2,8.5,1,0,0,0.5,15204,0.100828729281768,0,15242.9156987636
"1344",24057,2016,34,0,3,14,2,1,0,1,31271,0.113619647596815,4,11752.1053259141
"1345",24058,2016,22,21,3,33.41,3,0,0,0.333333333333333,22247,0.113588348990875,8,19890.2564562209
"1346",25001,2016,246,230,35,550,30,0,0,0.914285714285714,455798,0.109517812715282,56,30291.6180536195
"1347",25002,2016,40,10,9,70,4,3,2,0.666666666666667,47650,0.164931794333683,0,42767.249302103
"1348",25003,2016,10,4,2,8,1,1,0,0.5,32185,0.12468541245922,10,18253.374324024
"1349",25004,2016,28,10,6,11.6,1,3,2,0.166666666666667,26890,0.159129788025288,5,21826.4200569569
"1350",25005,2016,37,10,5,30,2,2,0,0.4,16211,0.117266053914009,7,20794.691700448
"1351",25006,2016,609,413,75,1050,75,0,0,0.893333333333333,914590,0.0953006265102396,104,40838.0272528704
"1352",25007,2016,41,0,4,27,3,0,1,1,33033,0.138195138195138,7,20837.7365916955
"1353",25008,2016,54,0,11,64,9,1,1,0.454545454545455,56046,0.0835742069014738,17,24760.7348973982
"1354",25009,2016,72,51,6,45,5,1,0,0.833333333333333,60497,0.111162536985305,21,24321.8618692479
"1355",25010,2016,141,60,9,100,7,1,1,0.555555555555556,101044,0.146094770594988,24,18776.1740027098
"1356",25011,2016,141,0,20,380,20,0,0,0,297241,0.130584273367402,22,23182.4768955628
"1357",25012,2016,483,238,20,418.77,18,2,0,1,515370,0.110576867105187,216,35575.6879676105
"1358",25013,2016,30,14,4,40,4,0,0,1,45252,0.17833465924158,0,19849.9731962787
"1359",25014,2016,63,6,4,50,4,0,0,1,54652,0.145685427797702,13,24133.6440927236
"1360",25015,2016,75,49,14,120,3,11,0,0.5,81514,0.12774492725176,13,28258.8046033907
"1361",25016,2016,24,7,5,18,0,5,0,0,21225,0.173333333333333,7,21311.8870678617
"1362",25017,2016,33,2,8,40,8,0,0,0.375,88734,0.148319697072148,0,16289.8021340382
"1363",25018,2016,64,30,10,116.66,9,0,0,1,158102,0.0983605520486774,6,24668.0481079666
"1364",26001,2016,5,0,1,2.135,0,1,0,1,2780,0.165827338129496,0,41869.8660674157
"1365",26002,2016,40,0,7,57.8,6,0,0,0.571428571428571,83674,0.0755073260511031,33,30978.7522328812
"1366",26003,2016,1,0,7,16,3,0,4,0.571428571428571,25663,0.15808751899622,27,21934.7782643958
"1367",26004,2016,12,12,4,12,3,1,0,0,9684,0.085398595621644,34,25530.4198379573
"1368",26006,2016,13,0,1,1,0,1,0,0,2605,0.191938579654511,3,26364.6963123644
"1369",26009,2016,5,3,1,1.27,0,0,1,1,806,0.246898263027295,0,32823.0831792976
"1370",26010,2016,4,0,1,1,0,1,0,1,1347,0.14550853749072,3,22542.0659340659
"1371",26012,2016,33,32,7,35,3,3,1,1,23099,0.124853889778778,0,20686.6955422068
"1372",26013,2016,4,0,1,1.6,1,0,0,1,1605,0.166355140186916,4,36010.5337620579
"1373",26016,2016,13,12,3,4,1,0,0,0.333333333333333,5225,0.157511961722488,0,28507.3234421365
"1374",26017,2016,57,38,8,95,8,0,0,1,86495,0.0886178391814556,28,34710.9526820557
"1375",26018,2016,185,141,60,320,60,0,0,0.866666666666667,437798,0.118237177876555,57,33757.6049571353
"1376",26019,2016,96,0,35,35,6,11,0,0.2,36483,0.0995806265932078,9,40746.7525080476
"1377",26020,2016,24,16,2,12,0,2,0,0,4739,0.117113315045368,0,26559.1423255814
"1378",26021,2016,8,0,1,2.143,0,1,0,1,2159,0.176007410838351,0,37096.8737201365
"1379",26022,2016,11,10,1,2.2,1,0,0,1,966,0.159420289855072,0,36189.5874673629
"1380",26023,2016,6,5,2,3,0,2,0,0.5,6058,0.168537471112578,0,29350.8230818009
"1381",26025,2016,27,25,8,34,8,0,0,0.125,56586,0.118191778885237,7,32490.5553116028
"1382",26026,2016,10,2,6,128,1,5,0,0,63716,0.128837340699353,0,18389.9907745531
"1383",26027,2016,13,0,2,6,2,0,0,1,8671,0.0804982124322454,3,29057.4984623987
"1384",26029,2016,45,42,12,110,12,0,0,1,159795,0.117963640914922,46,34731.8382986876
"1385",26030,2016,422,324,65,632.71,65,0,0,0.553846153846154,904259,0.0882081350586502,102,49538.0727927674
"1386",26033,2016,64,54,5,40,5,0,0,0,80766,0.141061832949508,11,20337.8672028515
"1387",26034,2016,5,0,1,1.04,1,0,0,0,882,0.247165532879819,3,31316.6041666667
"1388",26035,2016,18,16,1,8,0,1,0,0,12911,0.1078924947719,0,28562.6197944835
"1389",26036,2016,110,98,4,26,4,0,0,0.5,31475,0.112946783161239,11,37067.6421207658
"1390",26037,2016,4,3,1,2.5,0,1,0,0,1214,0.202635914332784,0,40861.9776536313
"1391",26038,2016,4,4,4,7,1,0,0,0,5024,0.120023885350318,6,35839.6916030534
"1392",26039,2016,13,12,2,2,0,0,0,0,6112,0.0916230366492147,7,30351.0961576747
"1393",26040,2016,7,0,1,1.85,0,1,0,0,2013,0.171385991058122,3,21575.1057957682
"1394",26041,2016,113,77,9,26,6,2,0,0.555555555555556,14061,0.0824976886423441,7,33715.9184867038
"1395",26042,2016,311,241,15,150,13,0,2,0.933333333333333,164834,0.131332128080372,24,28834.5691831188
"1396",26043,2016,8,0,36,220,29,0,7,0.805555555555556,236684,0.0678541853272718,49,38491.9527710751
"1397",26045,2016,9,0,2,6,0,2,0,0,2596,0.194530046224961,0,25982.354295837
"1398",26047,2016,3,0,3,12,3,0,0,0,9523,0.113514648745143,9,35529.9417090413
"1399",26048,2016,46,0,11,90,8,0,0,1,63144,0.0772836690738629,65,32713.7548439731
"1400",26049,2016,6,0,1,7,1,0,0,1,2736,0.180190058479532,0,17166.1768060837
"1401",26051,2016,6,1,1,7,1,0,0,1,4985,0.185155466399198,0,24395.4728940784
"1402",26052,2016,6,3,1,10.3,1,0,0,0,5547,0.187849287903371,4,29322.6312713103
"1403",26053,2016,7,0,1,1.4,0,0,1,1,409,0.21760391198044,0,29896.924137931
"1404",26054,2016,3,0,1,1.02,0,0,1,1,570,0.112280701754386,0,48750.5389221557
"1405",26055,2016,2,0,4,200,0,4,0,0.75,195611,0.0933740945038878,60,38478.7727955428
"1406",26056,2016,5,2,1,17,1,0,0,1,9221,0.0640928315800889,0,23862.3870725291
"1407",26057,2016,5,5,1,1.5,1,0,0,1,1456,0.24793956043956,0,29754.32
"1408",26058,2016,6,5,3,28,3,0,0,0.333333333333333,16295,0.115250076710647,10,33749.8660752611
"1409",26060,2016,3,0,1,3,0,1,0,0,1340,0.167910447761194,0,24442.7456140351
"1410",26064,2016,4,0,2,1.5,0,2,0,0,1546,0.178525226390686,0,26542.6182380216
"1411",26066,2016,7,6,2,21,2,0,0,1,8608,0.207829925650558,6,35454.4778904665
"1412",26068,2016,4,0,1,2,0,1,0,0,1166,0.246998284734134,0,28221.3733905579
"1413",26069,2016,4,0,1,4.3,0,1,0,0,6005,0.127393838467943,7,22718.0492214967
"1414",26071,2016,45,44,4,9,3,0,1,0.75,21947,0.12981273066934,4,21103.3408007098
"1415",26072,2016,8,4,1,18,1,0,0,1,14632,0.118917441224713,0,19278.3041156658
"1416",27001,2016,210,96,5,31,4,0,1,0.8,61271,0.115209479198969,11,17381.8930703128
"1417",27002,2016,309,121,27,313.42,8,19,0,0,260569,0.0962547348303137,47,24390.4950387544
"1418",27003,2016,79,28,8,116,6,2,0,0.875,111734,0.091825227773104,28,17806.8841905485
"1419",27004,2016,1200,675,159,450,137,6,12,0.792452830188679,693745,0.0921837274502879,158,38733.0232445104
"1420",27005,2016,360,76,13,86.5,13,0,0,0.230769230769231,203424,0.0984397121283624,38,28623.0452701475
"1421",27006,2016,67,62,7,120,6,1,0,1,140922,0.0870694426704134,14,22413.0979867154
"1422",27007,2016,211,125,9,26.24,9,0,0,1,30861,0.111402741324001,9,24605.3898220935
"1423",27008,2016,39,20,13,120,11,1,1,0.923076923076923,190693,0.0871295747615277,21,21088.3180241614
"1424",27009,2016,15,0,6,24,2,3,1,0.833333333333333,38599,0.113215368273789,0,20706.489803896
"1425",27010,2016,146,60,6,34.68,4,0,2,1,88028,0.0908915345117463,5,22641.1805693479
"1426",27011,2016,70,35,4,24,2,2,0,1,30778,0.118981090389239,7,14384.9992460417
"1427",27012,2016,125,37,10,166,6,2,2,0.7,168248,0.101433598021968,19,24171.985885674
"1428",27013,2016,93,49,15,120,14,1,0,0.866666666666667,143026,0.064519737670074,6,37667.282058167
"1429",27014,2016,124,48,8,162.11,4,2,1,0.625,95926,0.083011905010112,49,37494.9034280514
"1430",27015,2016,92,65,6,39.85,5,1,0,0.833333333333333,49280,0.0986810064935065,6,14916.1777804275
"1431",27016,2016,153,61,6,50,4,2,0,0.666666666666667,59517,0.0933178755649646,15,22409.8026096453
"1432",27017,2016,162,92,6,107.16,6,0,0,1,59985,0.109394015170459,17,22515.8198159364
"1433",28001,2016,7,0,2,15,2,0,0,0,12106,0.169254914918222,3,18842.964650432
"1434",28002,2016,19,3,4,27,3,0,1,0.75,29126,0.150621437890545,5,20649.1269315673
"1435",28003,2016,142,52,22,164.11,21,0,0,1,239679,0.0759891354686894,25,28959.510019675
"1436",28004,2016,3,3,2,7,1,0,0,1,10082,0.151160484030946,0,15806.0694535448
"1437",28005,2016,5,0,1,1,0,0,1,0,4396,0.207006369426752,3,19076.329482672
"1438",28006,2016,8,0,1,2,0,1,0,1,8147,0.162882042469621,0,10045.4898113208
"1439",28007,2016,16,0,5,15.7,5,0,0,0,15928,0.117968357609242,7,28176.636550308
"1440",28008,2016,7,0,2,1,2,0,0,1,4130,0.147941888619855,0,15480.3855612852
"1441",28009,2016,92,82,27,240,27,0,0,1,211567,0.14200229714464,46,39363.3806214421
"1442",28010,2016,8,0,2,3.7,0,1,1,0,1922,0.220083246618106,0,16265.8926441352
"1443",28011,2016,7,0,2,8,2,0,0,1,9266,0.165119792790848,4,14734.4318084652
"1444",28012,2016,32,0,7,50,7,0,0,1,43821,0.127701330412359,7,17771.1603410801
"1445",28013,2016,3,2,1,3,1,0,0,0,15540,0.150965250965251,0,16421.5093956323
"1446",28014,2016,8,0,2,4.5,2,0,0,0,4431,0.151658767772512,0,36966.5464159812
"1447",28015,2016,20,0,4,12.5,4,0,0,0,15323,0.149840109639105,4,28072.0948959987
"1448",28016,2016,6,0,3,3,3,0,0,0,22600,0.209380530973451,0,14902.6107393871
"1449",28017,2016,6,2,2,12.5,2,0,0,1,15334,0.152015129776966,5,17181.8231690592
"1450",28018,2016,8,0,2,10,2,0,0,1,8130,0.153136531365314,0,18540.281622088
"1451",28019,2016,7,0,2,10,2,0,0,1,16399,0.228489542045247,0,14938.21145686
"1452",28020,2016,5,0,1,4.1,0,1,0,0,2476,0.241922455573506,0,15788.7646610815
"1453",28021,2016,118,71,17,115,17,0,0,1,118019,0.147654191274286,24,21302.3395206931
"1454",28022,2016,27,17,44,330,35,9,0,0.75,526602,0.0920277553066642,76,28391.4919251381
"1455",28023,2016,4,0,1,1,0,0,1,0,4040,0.170544554455446,0,19279.2928176796
"1456",28024,2016,13,0,3,4.07,3,0,0,0,4239,0.170559094125973,4,24683.3215700396
"1457",28025,2016,27,0,10,43,8,1,1,0.5,27533,0.113064322812625,10,36271.4182619474
"1458",28026,2016,5,0,1,3,0,1,0,0,3563,0.167555430816727,0,8233.31276297335
"1459",28028,2016,8,0,1,1.55,1,0,0,1,3585,0.141422594142259,0,16828.3338391502
"1460",28029,2016,3,0,1,10,1,0,0,1,14001,0.187486608099421,0,15525.1041973074
"1461",28030,2016,9,0,2,12,2,0,0,1,13908,0.161849295369571,0,16098.9331948052
"1462",28031,2016,4,0,1,2,1,0,0,1,1687,0.197984588026082,0,13218.738330976
"1463",28032,2016,110,0,22,500,22,0,0,1,653664,0.067888089293582,104,30813.6870984585
"1464",28033,2016,36,0,15,119,12,1,2,0.6,128613,0.103550962966419,16,25358.739398403
"1465",28034,2016,2,0,1,1.5,0,0,1,0,8601,0.204627368910592,0,12331.2195670509
"1466",28035,2016,53,34,7,41.5,6,0,1,0,55733,0.128972063230043,9,19588.9982534255
"1467",28037,2016,22,0,4,71.428,3,0,1,0.5,25550,0.1226614481409,22,21725.7511722413
"1468",28038,2016,641,314,48,350,48,0,0,1,317791,0.155586533287601,81,39405.2784703123
"1469",28039,2016,24,12,3,15,2,0,1,0.666666666666667,29958,0.147372988851058,6,14469.2341612793
"1470",28040,2016,73,55,12,48,12,0,0,0.5,64392,0.11209467014536,12,24520.5580264072
"1471",28041,2016,287,196,35,304,15,20,0,0.314285714285714,350844,0.105648094309722,52,33961.767849296
"1472",28042,2016,14,0,2,3,2,0,0,0,6135,0.217114914425428,0,15407.7844080847
"1473",28043,2016,10,9,3,11.03,3,0,0,1,23914,0.149786735803295,0,19497.364946323
"1474",29002,2016,27,8,4,10,3,0,1,0.5,15653,0.10656104261164,11,28024.0639229422
"1475",29003,2016,6,4,2,1.5,1,0,1,0.5,6713,0.102487710412632,0,17190.5986646884
"1476",29005,2016,82,52,10,66,6,2,2,0.2,79050,0.0969386464263125,43,26298.2522838863
"1477",29006,2016,4,0,5,10,4,0,1,1,49101,0.0929105313537402,12,20288.5492846358
"1478",29007,2016,5,0,2,30,2,0,0,1,17637,0.0807960537506379,3,15587.157620495
"1479",29008,2016,5,2,2,8,1,1,0,0,15670,0.0813656668793874,0,17840.9763553857
"1480",29010,2016,16,9,3,60,3,0,0,1,70783,0.107130243137477,14,22073.0336431138
"1481",29011,2016,3,0,1,4.2,1,0,0,1,4758,0.0949978982765868,0,16093.8073270014
"1482",29013,2016,74,0,4,100,3,1,0,0,94469,0.085160211286242,17,17747.97185102
"1483",29014,2016,4,0,2,8.5,2,0,0,1,14714,0.110031262742966,0,22541.9317979638
"1484",29015,2016,4,2,2,40,2,0,0,1,38956,0.113923400759832,5,20390.148897175
"1485",29016,2016,18,6,2,5,2,0,0,1,7138,0.140935836368731,0,16176.7465390532
"1486",29017,2016,3,0,2,9,2,0,0,0,11133,0.0906314560316177,0,16085.7320834593
"1487",29018,2016,8,2,2,22,2,0,0,0,38979,0.0899971779676236,0,18117.4932569117
"1488",29019,2016,5,0,3,11,2,1,0,0.666666666666667,21527,0.0890509592604636,7,20268.0073529412
"1489",29020,2016,4,2,1,10,1,0,0,1,9693,0.0959455277004023,0,17802.2655699177
"1490",29022,2016,4,0,1,7,1,0,0,1,5968,0.0777479892761394,3,16822.8190195356
"1491",29024,2016,3,0,2,24,2,0,0,0.5,27559,0.119525381907907,0,26892.5120189261
"1492",29025,2016,32,0,11,49.4,11,0,0,0.727272727272727,78767,0.0642401005497226,3,22812.3698717495
"1493",29026,2016,8,4,3,8,3,0,0,1,20697,0.0933468618640383,12,21174.7072036302
"1494",29027,2016,6,0,2,3.5,2,0,0,0.5,13048,0.102391171060699,5,16462.4567072064
"1495",29029,2016,5,0,1,6,0,1,0,0,12247,0.109986119049563,0,19582.5717488789
"1496",29032,2016,8,0,2,12,2,0,0,1,13615,0.11413881748072,0,18350.2438851471
"1497",29033,2016,33,8,9,100,3,3,3,0.444444444444444,96102,0.108436869159851,36,35291.3280319509
"1498",29034,2016,31,9,4,55,3,1,0,0,43055,0.0992451515503426,7,15892.7805758439
"1499",29035,2016,6,0,1,6,1,0,0,1,5894,0.0948422124194096,0,16603.0413646055
"1500",29036,2016,8,5,5,16,5,0,0,1,22052,0.113504444041357,18,29308.4768635543
"1501",29038,2016,8,0,2,17,1,1,0,1,16709,0.082650068825184,3,21843.3010262258
"1502",29040,2016,6,0,2,5,1,1,0,1,10360,0.129247104247104,0,15885.8528995757
"1503",29041,2016,7,0,3,27,3,0,0,1,31037,0.0952089441634179,8,19666.6525821596
"1504",29042,2016,4,0,2,16,2,0,0,0.5,13904,0.111406789413119,3,21614.7461579226
"1505",29043,2016,12,0,4,36,3,1,0,0.75,39339,0.0773532626655482,12,26069.1315281595
"1506",29044,2016,13,0,4,40,3,1,0,0.25,43492,0.107100156350593,7,21173.2386277927
"1507",29046,2016,4,0,2,3.5,0,2,0,1,4644,0.0792420327304048,0,11563.4376443418
"1508",29049,2016,4,0,1,3,0,1,0,1,5670,0.13015873015873,0,22835.2926368785
"1509",29050,2016,20,0,1,4,1,0,0,0,11116,0.103544440446204,3,16839.2792596625
"1510",29051,2016,3,0,1,2,1,0,0,1,3804,0.123028391167192,0,22899.9238095238
"1511",29052,2016,4,0,1,4,1,0,0,1,5976,0.112282463186078,0,15407.0786658276
"1512",29055,2016,3,0,1,5.5,1,0,0,0,3191,0.117518019429646,0,16150.4777259228
"1513",29056,2016,3,0,1,3.5,1,0,0,1,7956,0.0942684766214178,0,18996.6462908012
"1514",29057,2016,3,0,1,3,0,1,0,0,4601,0.115627037600522,0,18330.4016044121
"1515",29058,2016,3,0,1,9,1,0,0,1,8982,0.113115119127143,3,16959.896125085
"1516",29059,2016,6,0,2,3.5,2,0,0,0.5,7344,0.0837418300653595,0,15642.5058295964
"1517",29060,2016,3,0,1,1.25,1,0,0,1,5103,0.083676268861454,4,16959.1819198926
"1518",30001,2016,3,0,1,3,0,0,1,1,8938,0.0983441485791005,0,15275.3718827076
"1519",30002,2016,8,0,1,2.8,0,1,0,0,3159,0.102880658436214,0,10848.5705728192
"1520",30003,2016,71,38,8,100,6,0,2,0.5,87957,0.11159998635697,32,20974.1373986014
"1521",30004,2016,16,6,4,32,4,0,0,1,43867,0.166799644379602,6,19583.7194854095
"1522",30006,2016,3,0,1,4,1,0,0,1,23368,0.0881975350907224,0,13759.3566239181
"1523",30007,2016,6,0,1,1,0,0,1,0,6466,0.149860810392824,0,13573.3999025816
"1524",30009,2016,15,0,4,61,1,1,2,0,29103,0.183314434937979,11,16906.7131242741
"1525",30010,2016,39,8,5,45,2,2,1,1,66578,0.0916969569527472,11,15028.9543514603
"1526",30011,2016,57,20,5,70,5,0,0,0.4,53121,0.166337230097325,8,28492.4361740642
"1527",30012,2016,5,1,1,1.2,0,1,0,0,8087,0.183257079263015,0,18573.9996769504
"1528",30013,2016,37,25,8,42.3,7,1,0,0.625,28444,0.157432147377303,10,25614.6743898125
"1529",30014,2016,12,1,4,16,3,0,0,0.75,46062,0.118079979158525,0,19011.2977168262
"1530",30015,2016,21,0,4,23,2,2,0,0,33770,0.163843648208469,7,17382.3950692304
"1531",30016,2016,35,23,6,3.6,6,0,0,0.666666666666667,27204,0.131046904866931,16,27624.5906262961
"1532",30017,2016,5,0,1,3,0,0,1,1,4005,0.173782771535581,0,16540.7813163482
"1533",30021,2016,11,10,2,14.4,1,0,1,1,24078,0.140418639421879,4,17008.4249783174
"1534",30022,2016,5,0,1,6.5,1,0,0,1,21619,0.09727554465979,0,12953.564516129
"1535",30023,2016,3,0,2,20,2,0,0,1,51368,0.123656751284847,0,11301.3475270226
"1536",30024,2016,4,0,2,6.5,1,1,0,0.5,16059,0.101313904975403,0,11116.9065586224
"1537",30025,2016,4,0,1,8,1,0,0,1,26942,0.0915299532328706,0,8514.84214445272
"1538",30026,2016,11,0,3,41,2,0,1,0.666666666666667,25477,0.103151862464183,8,29275.1804220025
"1539",30027,2016,6,0,1,7,0,1,0,0,17803,0.155704094815481,0,10198.419290554
"1540",30028,2016,185,159,26,240,16,4,6,0.653846153846154,143037,0.163796779854164,78,48064.0086204825
"1541",30030,2016,23,11,6,6,3,1,1,0.833333333333333,42461,0.14140034384494,6,21256.1196627686
"1542",30031,2016,5,0,1,2.5,0,0,1,0,17133,0.107978754450476,0,11794.9716064942
"1543",30032,2016,50,0,5,50,3,2,0,0.6,49863,0.117762669715019,28,15764.4484290701
"1544",30033,2016,16,4,2,4.2,2,0,0,0.5,23713,0.139628052123308,0,16023.4940050599
"1545",30035,2016,6,0,1,1.5,0,1,0,0,12315,0.181973203410475,0,10699.7255282973
"1546",30036,2016,12,2,1,2.3,0,1,0,0,10695,0.0782608695652174,0,15550.8168249661
"1547",30037,2016,4,0,1,3,0,1,0,0,8717,0.0976253298153034,0,7464.78332034295
"1548",30038,2016,50,46,7,90,7,0,0,1,93213,0.11724759421969,23,28504.5194087944
"1549",30039,2016,420,369,30,450,26,3,1,0.866666666666667,321972,0.11093511237002,103,34949.3400530627
"1550",30040,2016,24,8,7,30,7,0,0,0.142857142857143,58606,0.119612326382964,0,27755.4529147982
"1551",30042,2016,4,0,1,1.7,1,0,0,1,5716,0.151679496151155,0,13887.2241283896
"1552",30043,2016,3,0,1,6,0,0,0,0,20088,0.115740740740741,0,11533.3159224937
"1553",30045,2016,27,11,3,20,2,1,0,0.666666666666667,57103,0.15824037265993,16,22724.3794340375
"1554",30046,2016,5,4,1,5,1,0,0,1,16490,0.118374772589448,0,11410.2741433022
"1555",30047,2016,20,5,2,16,2,0,0,1,59673,0.0825666549360682,6,14355.928333072
"1556",30048,2016,87,44,7,80,7,0,0,1,131887,0.0968556415719517,11,27323.8038880701
"1557",30049,2016,26,15,2,30,1,1,0,0.5,21274,0.122919996239541,0,19467.9095238095
"1558",30050,2016,4,0,1,7,1,0,0,0,17006,0.13365870869105,0,11969.1915083799
"1559",30051,2016,10,0,1,6,0,1,0,0,22720,0.124867957746479,4,11144.0132386569
"1560",30052,2016,14,0,2,3,2,0,0,0.5,12357,0.121955167111759,0,17390.1779194436
"1561",30053,2016,12,0,3,36,0,3,0,0,28275,0.123713527851459,4,20158.2803557277
"1562",30055,2016,19,0,1,6,0,1,0,1,13650,0.182857142857143,0,15628.2527472527
"1563",30057,2016,5,0,1,4.2,0,1,0,0,14635,0.0911513495046122,0,8449.64399609502
"1564",30058,2016,16,4,4,10,2,0,2,1,56016,0.199889317337903,8,12547.1683848797
"1565",30059,2016,12,5,2,6,1,0,1,1,16446,0.125258421500669,0,21407.3023360625
"1566",30060,2016,10,0,2,1,0,2,0,0,17032,0.12793565054016,3,14770.4760595647
"1567",30061,2016,42,28,6,14,0,2,4,1,82707,0.0987582671357926,23,21054.8238542828
"1568",30062,2016,4,0,1,7,1,0,0,0,21602,0.0972132209980557,0,15558.3586048796
"1569",30063,2016,5,0,1,2,1,0,0,1,14540,0.184250343878955,0,12766.5527863344
"1570",30065,2016,43,1,8,35,4,4,0,0,81660,0.101432770022043,9,29786.9496543192
"1571",30066,2016,3,1,1,1,1,0,0,0,27647,0.131261981408471,7,13231.9494764833
"1572",30067,2016,12,0,1,3,1,0,0,0,18757,0.0653622647544917,0,6787.78597122302
"1573",30068,2016,27,13,6,38.5,6,0,0,0.666666666666667,67449,0.115509496063693,9,29152.50429101
"1574",30069,2016,31,4,4,21,3,1,0,0.75,24879,0.178785320953415,7,19049.5824734408
"1575",30070,2016,5,1,1,10,0,1,0,0,19849,0.117738928913295,0,12802.6253263708
"1576",30071,2016,29,6,4,28,3,1,0,0,61897,0.0972745044186309,14,18927.2698568941
"1577",30072,2016,24,0,1,6,1,0,0,0,21516,0.116657371258598,8,15550.2113997674
"1578",30073,2016,10,7,2,7,2,0,0,1,43641,0.13991430077221,0,13417.5267115156
"1579",30074,2016,4,0,2,2,2,0,0,1,7315,0.129733424470267,0,18202.4768085513
"1580",30075,2016,7,3,1,4,1,0,0,1,17102,0.183955092971582,6,14950.1458696686
