clave_mun,staff,presupparcial,light,waste,poli,tax,pobtot2018,P60,ingpc2015,salmed,compstaff,pcollege,progtot,capreg,pagemed,pageold,ptemp,Estado,party,pct_muj,rural,semirural,urbsmall,urbmed,indice_marg,Partido,Ali
30005,80,27286444,100,1,0,0.014187225,5225,0.178564593,17698.07977,77766.3375,0.225,0,9,0,0.425,0.075,0,30,PRI,0.4125,0,1,0,0,0.358,PVEM,FALSE
30007,80,17400167,300,3,10,0.020412046,6472,0.157911001,13573.3999,94690.4,0.2125,0.2,0,0,0.325,0.0875,0,30,PAN,0.4375,0,1,0,0,0.261,PAN,TRUE
30009,239,65475787,3500,8,220,0.033766381,28153,0.181010905,16906.71312,110991.1172,0.238493724,0.163179916,9,0,0.564853556,0.150627615,0,30,Other,0.435146444,0,0,1,0,-0.022,PNA,FALSE
30010,201,129225165,3200,14,150,0.03268751,63468,0.096836201,15028.95435,161605.403,0.218905473,0.278606965,0,1,0.268656716,0.069651741,0,30,LEFT,0.333333333,0,0,1,0,0.393,PMC,FALSE
30011,684,162706475,6323,120,338,0.262573315,56019,0.159392349,28492.43617,134895.4825,0.206140351,0.188596491,11,1,0.438596491,0.228070175,0,30,PRI,0.536549708,0,0,1,0,-0.646,PVEM,FALSE
30012,70,25925925,291,1,4,0.019294356,7791,0.187652419,18573.99968,153011.4143,0.114285714,0.271428571,10,0,0.371428571,0.385714286,0,30,LEFT,0.449275362,0,1,0,0,0.177,PT,FALSE
30014,201,79068828,3194,14,215,0.037800883,46020,0.124923946,19011.29772,129422.01,0.154228856,0.084577114,17,1,0.36318408,0.199004975,0.2039801,30,PAN,0.264864865,0,0,1,0,-0.434,PAN,TRUE
30015,226,73547745,2752,17,680,0.035532179,33776,0.179446945,17382.39507,141233.2301,0.163716814,0,7,0,0.522123894,0.305309735,0,30,LEFT,0.243362832,0,0,1,0,0.073,PRD,FALSE
30017,78,16912326,562,2,8,0.08057693,4571,0.180704441,16540.78132,106336.141,0.256410256,0.217948718,13,0,0.41025641,0.166666667,0.192307692,30,LEFT,0.461538462,0,1,0,0,-0.46,PRD,FALSE
30018,91,9787423,122,0.857,0,0.009528869,1941,0.095826893,6341.886288,75682.02198,0.10989011,0.076923077,14,0,0.32967033,0.230769231,0,30,PRI,0.21978022,1,0,0,0,1.566,PVEM,FALSE
30019,68,30888051,379,0.04,0,0.006830753,6723,0.081065001,9013.183209,108719.7059,0.088235294,0.176470588,0,0,0.25,0.367647059,0,30,Other,0.323529412,0,1,0,0,1.399,PNA,FALSE
30021,220,77643756,549,10,284,0.011948833,23370,0.152631579,17008.42498,123271.7364,0.181818182,0.231818182,12,0,0.681818182,0.136363636,0,30,Other,0.522727273,0,0,1,0,-0.286,PNA,FALSE
30022,128,54531349,883,3,100,0.01951807,22135,0.097763723,12953.56452,119658.0625,0.359375,0.2421875,9,1,0.4140625,0.265625,0,30,PRI,0.34375,0,0,1,0,0.48,PVEM,FALSE
30023,174,130306519,2546,20,160,0.024364098,49021,0.131127476,11301.34753,183750.977,0.206896552,0.454022989,0,1,0.396551724,0.310344828,0.448275862,30,PRI,0.281609195,0,0,1,0,0.81,PRI,FALSE
30024,104,38356544,3200,12,52,0.018957204,16109,0.104165373,11116.90656,107118.8846,0.288461538,0.115384615,0,0,0.673076923,0.009615385,0,30,PRI,0.413461538,0,0,1,0,0.519,PRI,FALSE
30025,126,85767758,1344,6,48,0.090146958,26864,0.098980048,8514.842144,116957.3095,0.19047619,0.214285714,0,0,0.444444444,0.206349206,0,30,PRI,0.238095238,0,0,1,0,1.464,PRI,FALSE
30027,108,57200213,255,1,94,0.007404725,16236,0.174180833,10198.41929,126536.0463,0.222222222,0,0,0,0.444444444,0.175925926,0,30,PAN,0.288659794,0,0,1,0,0.917,PAN,TRUE
30031,104,39553792,1196,1,65,0.027845689,18377,0.109647929,11794.97161,146081.6635,0.201923077,0.346153846,11,1,0.509615385,0.192307692,0,30,PAN,0.277777778,0,0,1,0,0.748,PAN,TRUE
30032,374,116016860,4348,68,317,0.030167256,49281,0.12891378,15764.44843,106522.4813,0.090909091,0.232620321,0,1,0.352941176,0.272727273,0,30,LEFT,0.243315508,0,0,1,0,0.107,PRD,FALSE
30033,178,60481353,1748,16,3430,0.024373581,24235,0.144460491,16023.49401,168352.0225,0.280898876,0.404494382,14,0,0.449438202,0.028089888,0,30,PAN,0.342696629,0,0,1,0,0.504,PAN,TRUE
30034,236,54582846,2200,30,483,0.054686011,25169,0.188287179,25281.62699,151728.9873,0.177966102,0.122881356,14,1,0.326271186,0.309322034,0,30,LEFT,0.327272727,0,0,1,0,-1.196,PMC,FALSE
30035,102,35183116,955,5,100,0.031829912,11145,0.185643786,10699.72553,103547.4804,0.362745098,0.431372549,9,0,0.431372549,0.12745098,0,30,PAN,0.294117647,0,1,0,0,0.348,PAN,TRUE
30036,149,27364757,626,8,50,0.022804488,10696,0.091810022,15550.81682,85795.75839,0.187919463,0.080536913,14,1,0.382550336,0.302013423,0,30,PRI,0.395973154,0,1,0,0,0.227,PVEM,FALSE
30037,97,35134845,424,2,0,0.01687873,8106,0.113496176,7464.78332,85168.15464,0.144329897,0.164948454,3,1,0.412371134,0.18556701,0,30,Other,0.381443299,0,1,0,0,1.347,C.I.,FALSE
30038,445,170260430,5458,70,33,0.086624786,92472,0.137771434,28504.51941,182609.8697,0.280898876,0.274157303,12,1,0.413483146,0.226966292,0,30,PAN,0.2575,0,0,1,0,-1.032,PAN,TRUE
30041,44,16529402,50,0.7,10,0.006320876,2312,0.121972318,11481.32406,140510.9545,0.272727273,0.25,11,0,0.431818182,0.136363636,0,30,Other,0.409090909,1,0,0,0,1.065,PNA,FALSE
30042,35,25994490,495,2,28,0.022383601,5744,0.176880223,13887.22413,169530.6286,0.228571429,0.285714286,8,1,0.114285714,0.171428571,0.4,30,LEFT,0.285714286,0,1,0,0,0.518,PRD,FALSE
30043,167,43312681,855,4,30,0.015461183,19641,0.116847411,11533.31592,92430.71257,0.215568862,0.161676647,10,0,0.353293413,0.191616766,0,30,PRI,0.299401198,0,0,1,0,0.977,PRI,FALSE
30045,373,141037856,4640,50,108,0.049332488,55262,0.168759726,22724.37943,159476.3217,0.219839142,0.549597855,14,0,0.493297587,0.134048257,0,30,PAN,0.39083558,0,0,1,0,-0.551,PAN,TRUE
30046,116,50392697,1316,7,17,0.019209002,16068,0.127147125,11410.27414,138953.1724,0.137931034,0.215517241,12,0,0.448275862,0.146551724,0,30,PAN,0.413793103,0,0,1,0,0.482,PAN,TRUE
30047,204,164350220,1500,30,154,0.017502638,58078,0.082561383,14355.92833,117248.0147,0.450980392,0.37745098,9,1,0.411764706,0.181372549,0,30,LEFT,0.303370787,0,0,1,0,0.635,PRD,FALSE
30049,302,60570609,1495,22,24,0.018272752,21582,0.135668613,19467.90952,166020.7881,0.142384106,0.152317881,9,0,0.324503311,0.337748344,0,30,PAN,0.321192053,0,0,1,0,0.153,PAN,TRUE
30050,73,53612253,210,3,100,0.013349973,16164,0.146745855,11969.19151,118575.8493,0.164383562,0.246575342,10,0,0.424657534,0.191780822,0,30,PAN,0.232876712,0,0,1,0,1.695,PAN,TRUE
30051,105,57810218,435,4,257,0.029389871,22838,0.133593134,11144.01324,119640.2381,0.20952381,0.20952381,16,0,0.533333333,0.114285714,0,30,PRI,0.276190476,0,0,1,0,0.994,PRI,FALSE
30052,136,36311634,628,14,95,0.026457212,11821,0.130361222,17390.17792,110637.6912,0.191176471,0.198529412,11,1,0.360294118,0.367647059,0,30,PAN,0.470588235,0,1,0,0,-0.162,PAN,TRUE
30053,113,74190824,2550,18,409,0.032197555,27713,0.128712157,20158.28036,231033.5664,0.256637168,0.221238938,14,0,0.460176991,0.123893805,0,30,PAN,0.401785714,0,0,1,0,-0.477,PAN,TRUE
30054,73,47860644,1300,0.25,35,0.019259258,11507,0.196315286,16491.23231,130673.6849,0.246575342,0.205479452,15,0,0.575342466,0.150684932,0,30,LEFT,0.397260274,0,1,0,0,0.103,PRD,FALSE
30055,171,43019729,1280,1,120,0.013454545,13346,0.186273041,15628.25275,64314.92982,0.064327485,0.473684211,6,0,0.467836257,0.152046784,0,30,LEFT,0.456140351,0,1,0,0,0.674,PRD,FALSE
30056,122,23919963,290,1,10,0.009174828,6640,0.17439759,10003.48226,81052.54098,0.147540984,0.295081967,17,0,0.483606557,0.18852459,0,30,LEFT,0.270491803,0,1,0,0,1.054,PRD,FALSE
30057,100,39913456,507,0.978,400,0.011951989,13742,0.10478824,8449.643996,94910.39,0.12,0.08,0,1,0.56,0.17,0,30,PRI,0.22,0,1,0,0,0.995,PVEM,FALSE
30059,157,42989259,880,12,116,0.033558468,21150,0.124775414,21407.30234,117339.1401,0.191082803,0.178343949,14,1,0.356687898,0.394904459,0,30,Other,0.328671329,0,0,1,0,-0.175,PNA,FALSE
30060,93,47024568,900,8,90,0.026856067,16086,0.143789631,14770.47606,126508.3548,0.215053763,0.333333333,4,1,0.365591398,0.182795699,0,30,LEFT,0.225806452,0,0,1,0,0.374,MORENA,FALSE
30061,434,223209683,7000,23,839,0.027072935,80346,0.112003087,21054.82385,185390.5438,0.396313364,0.14516129,19,1,0.34562212,0.117511521,0.525345622,30,LEFT,0.331797235,0,0,1,0,0.506,PT,FALSE
30062,97,51120503,1022,4,280,0.022180831,20393,0.099887216,15558.3586,115365.134,0.474226804,0.257731959,8,0,0.618556701,0.030927835,0,30,LEFT,0.4,0,0,1,0,0.111,PRD,FALSE
30066,151,81331676,2220,3,323,0.015664215,26572,0.140185157,13231.94948,108910.7086,0.218543046,0.19205298,16,0,0.80794702,0.01986755,0,30,LEFT,0.298013245,0,0,1,0,0.751,PRD,FALSE
30067,175,53332584,100,6,40,0.008973622,18626,0.072103511,6787.785971,78476.69143,0.074285714,0.057142857,16,1,0.474285714,0.068571429,0,30,LEFT,0.068571429,0,0,1,0,1.549,PMC,FALSE
30069,256,93821244,2826,25,75,0.023429039,24137,0.186394332,19049.58247,144199.7891,0.1484375,0.23828125,17,0,0.3828125,0.1953125,0,30,LEFT,0.297520661,0,0,1,0,-0.306,PMC,FALSE
30070,170,61356767,893,7,33,0.021250876,18277,0.128139191,12802.62533,84523.82941,0.141176471,0.047058824,0,0,0.547058824,0.164705882,0,30,Other,0.3125,0,0,1,0,0.896,PNA,FALSE
30072,137,67388220,1500,10,200,0.019449302,21589,0.125480569,15550.2114,102482.4818,0.248175182,0.160583942,12,1,0.335766423,0.131386861,0,30,LEFT,0.343065693,0,0,1,0,0.347,PRD,FALSE
30073,191,104935271,2250,7,234,0.017381123,41665,0.145949838,13417.52671,164590.3403,0.277486911,0.104712042,12,0,0.282722513,0.078534031,0.314136126,30,Other,0.303664921,0,0,1,0,0.359,PNA,FALSE
30074,110,16508927,696,1,44,0.041231021,7182,0.122667781,18202.47681,97897.18182,0.309090909,0,8,1,0.390909091,0.227272727,0,30,LEFT,0.472727273,0,1,0,0,-0.552,MORENA,FALSE
30077,168,88860407,2906,30,428,0.03856208,42685,0.125735036,19429.50196,292409.7381,0.31547619,0,14,0,0.410714286,0.386904762,0,30,PAN,0.343949045,0,0,1,0,-0.126,PAN,TRUE
30078,131,41381372,550,12,121,0.019573512,12449,0.19985541,11632.66344,73295.89313,0.297709924,0.297709924,0,0,0.435114504,0.27480916,0,30,LEFT,0.221374046,0,1,0,0,0.628,PRD,FALSE
30081,111,44788564,1080,11,150,0.041937443,26062,0.09435193,20817.51899,129229.6216,0.207207207,0.261261261,16,1,0.414414414,0.117117117,0,30,LEFT,0.236363636,0,0,1,0,-0.134,PRD,FALSE
30083,227,149151063,1548,15,267,0.010946564,50636,0.175823525,11238.32529,178884.3216,0.167400881,0.581497797,0,0,0.559471366,0.074889868,0,30,LEFT,0.321585903,0,0,1,0,1.264,PRD,FALSE
30085,343,272047398,5594,24,310,0.035045579,72281,0.113902685,20222.36951,208859.4023,0.475218659,0.21574344,10,0,0.545189504,0.15451895,0,30,PAN,0.311953353,0,0,1,0,-0.725,PAN,TRUE
30086,176,93842359,2089,15,520,0.031545038,45587,0.084146796,11116.43834,143073.9659,0.318181818,0.210227273,12,0,0.511363636,0.215909091,0.869318182,30,PRI,0.301136364,0,0,1,0,0.518,PVEM,FALSE
30088,52,19503240,300,7,110,0.001126402,5028,0.172434368,13602.23668,152809.8654,0.307692308,0.115384615,0,0,0.538461538,0,0,30,LEFT,0.173076923,0,1,0,0,0.415,PMC,FALSE
30089,170,87068207,4415,52,349,0.026150428,38873,0.154323052,24127.34002,195240.7765,0.452941176,0.1,7,0,0.341176471,0.435294118,0,30,LEFT,0.284722222,0,0,1,0,-0.446,MORENA,FALSE
30090,89,21485612,1300,5,46,0.032954411,10984,0.148761835,23146.16264,126601.2921,0.269662921,0.168539326,0,0,0.292134831,0.056179775,0,30,LEFT,0.449438202,0,1,0,0,-0.143,PRD,FALSE
30091,134,83546690,2750,9,392,0.027449643,28232,0.132757155,16353.88085,202677.8358,0.231343284,0.432835821,7,0,0.335820896,0.305970149,0,30,LEFT,0.402985075,0,0,1,0,0.466,PRD,FALSE
30092,158,107841937,555,21,456,0.027052793,38740,0.114352091,18238.53741,120008.2785,0.196202532,0.101265823,10,1,0.398734177,0.215189873,0,30,PRI,0.341772152,0,0,1,0,-0.211,PRI,FALSE
30094,217,82684879,1904,44,200,0.025487051,38129,0.143355451,16642.33165,171637.0323,0.188940092,0.377880184,8,0,0.34562212,0.262672811,0,30,PAN,0.290322581,0,0,1,0,0.139,PAN,TRUE
30095,205,50899566,1232,12,27,0.016325503,15323,0.177967761,11877.70433,80561.36585,0.107317073,0.248780488,13,1,0.443902439,0.27804878,0,30,LEFT,0.382352941,0,0,1,0,0.481,PRD,FALSE
30096,46,14159415,212,1,19,0.014140745,1546,0.211513583,9544.738363,110115.5217,0.239130435,0.173913043,10,0,0.52173913,0.108695652,0,30,PAN,0.304347826,1,0,0,0,-0.039,PAN,TRUE
30097,226,41233413,2334,48,183,0.033671667,19325,0.198913325,22849.331,138613.3319,0.194690265,0.190265487,0,0,0.420353982,0.389380531,0,30,PAN,0.35840708,0,0,1,0,-0.97,PAN,TRUE
30099,130,43499374,1249,2,120,0.02753782,18042,0.102095111,12616.28021,104242.1077,0.292307692,0.2,12,0,0.423076923,0.161538462,0,30,Other,0.461538462,0,0,1,0,0.196,PNA,FALSE
30100,115,50255296,250,14,46,0.028256783,23649,0.154382849,20738.63692,116712.2609,0.147826087,0.113043478,0,0,0.356521739,0.4,0,30,LEFT,0.4,0,0,1,0,-0.413,PMC,FALSE
30101,162,74400216,2400,20,144,0.029358003,37725,0.093333333,16907.89157,113009.1728,0.518518519,0.12345679,12,0,0.475308642,0.191358025,0,30,LEFT,0.191358025,0,0,1,0,-0.163,PRD,FALSE
30102,529,188734984,7827,130,1503,0.04902617,107342,0.12116413,24846.49244,241521.8185,0.351606805,0.24952741,4,0,0.389413989,0.270321361,0,30,PAN,0.387523629,0,0,0,1,-0.678,PAN,TRUE
30103,112,49380216,300,2,300,0.011065456,12600,0.102857143,8551.772296,120154.6429,0.142857143,0.080357143,0,0,0.375,0.267857143,0,30,Other,0.178571429,0,1,0,0,1.794,PNA,FALSE
30104,169,53693613,1080,1,8,0.007423625,17173,0.097711524,12093.98198,62073.33728,0.224852071,0.147928994,12,1,0.461538462,0.284023669,0,30,LEFT,0.304347826,0,0,1,0,1.073,PRD,FALSE
30106,61,35045821,380,2,26,0.007116775,4757,0.10700021,9612.54174,99443.62295,0.196721311,0.131147541,12,1,0.409836066,0.114754098,0,30,LEFT,0.475409836,0,1,0,0,0.348,NA,FALSE
30107,131,14190107,91,0.4,0,0.003177402,2929,0.093547286,10477.50911,75985.8626,0.022900763,0.076335878,8,0,0.389312977,0.244274809,0,30,PRI,0.20610687,0,1,0,0,1.022,PRI,FALSE
30109,296,118052386,3803,50,684,0.047891728,65191,0.149867313,16575.14617,178383.0304,0.256756757,0.293918919,15,0,0.368243243,0.266891892,0,30,PAN,0.351351351,0,0,1,0,-0.186,PAN,TRUE
30112,135,41038637,1770,3,246,0.054025775,22319,0.130202966,16763.26499,102252.2667,0.222222222,0.392592593,16,1,0.607407407,0.088888889,0,30,PAN,0.290322581,0,0,1,0,-0.358,PAN,TRUE
30113,57,16140195,337,1,51,0.017534455,4595,0.120130577,12925.69829,121103.4035,0.578947368,0.263157895,5,1,0.385964912,0.140350877,0,30,PRI,0.421052632,0,1,0,0,0.653,PRI,FALSE
30114,79,43100809,1165,10,112,0.034961107,10102,0.194911899,19934.39241,139066.6456,0.556962025,0.265822785,16,0,0.291139241,0.291139241,0,30,PAN,0.405063291,0,1,0,0,-0.12,PAN,TRUE
30115,273,72945157,3147,18,860,0.065645992,36792,0.140139161,19613.36222,150779.2051,0.201465201,0.164835165,0,1,0.476190476,0.230769231,0.018315018,30,PRI,0.401197605,0,0,1,0,-0.694,PVEM,FALSE
30117,136,64613475,1542,8,90,0.017820248,23529,0.133834842,14163.23474,120550.6103,0.433823529,0.272058824,13,0,0.360294118,0.264705882,0.169117647,30,PRI,0.345588235,0,0,1,0,0.512,PRI,FALSE
30119,80,20838522,1200,4,92,0.029268259,5570,0.168940754,17149.87824,141766.95,0.25,0.175,5,1,0.5,0.125,0.4875,30,PRI,0.466666667,0,1,0,0,0.09,PRI,FALSE
30121,202,81858244,2298,12,41,0.035735251,22860,0.177821522,18739.82883,183089.6089,0.212871287,0.227722772,13,0,0.351485149,0.331683168,0.113861386,30,Other,0.331683168,0,0,1,0,0.501,PNA,FALSE
30122,136,65420230,1300,6,212,0.008864947,17621,0.107655638,12627.58674,66970.77206,0.235294118,0.161764706,7,1,0.455882353,0.007352941,0,30,Other,0.266129032,0,0,1,0,0.797,PNA,FALSE
30125,131,57920524,2100,12,75,0.035656297,31349,0.117579508,16076.93104,146448.5725,0.175572519,0.175572519,0,1,0.419847328,0.251908397,0.259541985,30,LEFT,0.389312977,0,0,1,0,0.059,PRD,FALSE
30126,151,62340238,983,15,154,0.043978717,33272,0.160284924,22329.00959,153408.8344,0.17218543,0.21192053,9,0,0.483443709,0.105960265,0.033112583,30,PAN,0.345794393,0,0,1,0,-0.549,PAN,TRUE
30127,110,73858387,630,2,84,0.00462426,27336,0.05801873,7599.454314,124135.0818,0.327272727,0.272727273,4,1,0.390909091,0.118181818,0,30,PAN,0.272727273,0,0,1,0,1.475,PAN,TRUE
30128,384,187893094,4074,80,1096,0.039969127,75742,0.087520794,17390.71094,129909.7161,0.333333333,0.638020833,14,0,0.359375,0.299479167,0,30,PRI,0.4140625,0,0,1,0,-0.485,PRI,FALSE
30129,157,50041833,1545,14,138,0.012379362,18016,0.18544627,17169.53729,89441.57962,0.324840764,0.337579618,6,1,0.375796178,0.171974522,0,30,PAN,0.287581699,0,0,1,0,0.26,PAN,TRUE
30132,111,41913168,1110,20,30,0.020493293,19830,0.087493696,14044.44226,142537.5856,0.414414414,0.171171171,5,0,0.387387387,0.279279279,0,30,PRI,0.378378378,0,0,1,0,0.128,PRI,FALSE
30133,162,142433035,1330,70,0,0.035451423,57398,0.120753336,23835.87055,184001.5988,0.308641975,0.117283951,0,0,0.265432099,0.351851852,0,30,Other,0.401234568,0,0,1,0,-0.744,PES,FALSE
30134,80,44584540,2395,32,11,0.047204569,23155,0.149470957,22613.54242,190045.6875,0.5625,0.275,5,0,0.575,0.1,0,30,PRI,0.4125,0,0,1,0,-0.611,PVEM,FALSE
30137,71,23493485,300,0.08,15,0.006977147,6140,0.085016287,10043.17818,143935.7324,0.281690141,0.169014085,6,0,0.281690141,0.056338028,0,30,PRI,0.154929577,0,1,0,0,1.794,PRI,FALSE
30138,194,74900847,1150,20,280,0.058441167,41562,0.16466965,25047.52464,209627.0773,0.443298969,0.407216495,0,0,0.427835052,0.170103093,0,30,LEFT,0.350515464,0,0,1,0,-1.411,MORENA,FALSE
30139,95,17560821,660,6,111,0.015766823,6084,0.191321499,19711.62723,77874.14737,0.242105263,0.073684211,4,0,0.336842105,0.347368421,0,30,LEFT,0.442105263,0,1,0,0,0.134,PT,FALSE
30140,84,16337067,240,0.3,74,0.006196052,3051,0.074729597,12049.33333,64066.67857,0.119047619,0.083333333,4,1,0.44047619,0.19047619,0,30,Other,0.4125,0,1,0,0,0.958,PES,FALSE
30141,763,369671421,6176,80,2969,0.038533347,161412,0.128131737,16428.29342,132212.0485,0.207077326,0.394495413,0,0,0.537352556,0.159895151,0.346002621,30,Other,0.432503277,0,0,0,1,0.125,C.I.,FALSE
30142,226,81100784,1637,23,28,0.025199749,32795,0.142643696,14843.46699,130597.5177,0.132743363,0.128318584,9,0,0.349557522,0.274336283,0,30,PAN,0.309734513,0,0,1,0,0.473,PAN,TRUE
30143,300,136001832,1940,55,240,0.020029574,56955,0.156211044,14367.70338,144679.11,0.153333333,0,15,0,0.413333333,0.266666667,0,30,LEFT,0.393333333,0,0,1,0,0.523,PRD,FALSE
30144,191,93849997,2830,16,360,0.015178973,32318,0.12370815,15610.36858,146764.199,0.19895288,0.308900524,0,0,0.534031414,0.214659686,0,30,LEFT,0.233128834,0,0,1,0,0.425,PRD,FALSE
30145,123,39165819,1421,13,67,0.026046486,16139,0.107565525,20975.0035,105947.2439,0.260162602,0.268292683,18,0,0.406504065,0.146341463,0,30,LEFT,0.121212121,0,0,1,0,-0.239,PMC,FALSE
30146,60,13675397,200,0.7,12,0.015105845,3838,0.094059406,12595.36823,82789.78333,0.25,0.15,9,0,0.366666667,0.066666667,0,30,PAN,0.333333333,0,1,0,0,0.227,PAN,TRUE
30148,159,60831358,2010,10,56,0.028971354,27904,0.149297592,18794.41594,119325.6667,0.113207547,0.264150943,9,1,0.503144654,0.100628931,0,30,PRI,0.304054054,0,0,1,0,-0.321,PRI,FALSE
30150,110,49574100,718,8,32,0.037585878,11547,0.157876505,13033.95072,94654.48182,0.218181818,0.245454545,9,0,0.345454545,0.154545455,0,30,PRI,0.281818182,0,1,0,0,0.188,PRI,FALSE
30152,167,85986880,230,3,0,0.022928185,11698,0.198922893,16444.44706,107044.4491,0.125748503,0.083832335,18,1,0.437125749,0.299401198,0,30,Other,0.389221557,0,1,0,0,0.319,PES,FALSE
30153,70,19987336,280,0.1,6,0.017286787,5809,0.196247203,14843.86367,115459.1,0.342857143,0.142857143,0,0,0.328571429,0.171428571,0,30,PRI,0.4,0,1,0,0,0.114,PRI,FALSE
30154,81,44250379,260,8,0,0.021763656,12158,0.209327192,13188.51141,35846.34568,0.296296296,0.222222222,11,0,0.580246914,0.024691358,1,30,PAN,0.283950617,0,1,0,0,0.494,PAN,TRUE
30156,79,25031667,452,1,18,0.010959658,5952,0.093581989,11375.36589,115637.5443,0.35443038,0.113924051,13,0,0.341772152,0.151898734,0,30,PAN,0.316455696,0,1,0,0,0.861,PAN,TRUE
30159,111,90877796,1230,3,50,0.010025407,28447,0.059971174,8036.410762,202474.009,0.171171171,0.225225225,8,1,0.396396396,0.027027027,0,30,PRI,0.135135135,0,0,1,0,3.545,PRI,FALSE
30160,395,264807971,5576,50,1118,0.020246364,106715,0.148217214,19176.59254,166771.4405,0.172151899,0.465822785,18,1,0.329113924,0.293670886,0,30,PAN,0.265822785,0,0,0,1,0.122,PAN,TRUE
30161,236,101910709,3600,30,245,0.021409145,34516,0.176005331,15074.78027,133933.1017,0.241525424,0.377118644,0,1,0.338983051,0.305084746,0,30,PRI,0.266949153,0,0,1,0,0.529,PRI,FALSE
30162,82,20879664,415,6,47,0.008695135,6407,0.120337131,10765.19679,105334.3415,0.231707317,0.182926829,5,0,0.365853659,0.158536585,0,30,PAN,0.32,0,1,0,0,0.62,PAN,TRUE
30163,109,19498016,200,1,3,0.023294916,5078,0.128003151,8974.618381,105660.0826,0.110091743,0,16,0,0.293577982,0.055045872,0,30,LEFT,0.449541284,0,1,0,0,0.729,PRD,FALSE
30164,201,54085348,1729,15,524,0.025377193,16831,0.143663478,19328.50433,103027.9751,0.119402985,0.606965174,7,1,0.373134328,0.228855721,0,30,Other,0.268656716,0,0,1,0,-0.332,PES,FALSE
30166,85,27274134,675,2,420,0.014593671,9324,0.140819391,13304.36979,133696.3529,0.2,0.211764706,2,0,0.364705882,0.129411765,0,30,LEFT,0.411764706,0,1,0,0,0.592,PRD,FALSE
30167,102,49039319,862,1,385,0.016667784,14485,0.162236797,13909.34122,80284.17647,0.245098039,0.254901961,13,0,0.382352941,0.019607843,0,30,PAN,0.197802198,0,1,0,0,0.148,PAN,TRUE
30168,80,70820026,300,1,59,0.008120791,16008,0.085644678,10140.82465,122568.7,0.375,0.375,0,0,0.1125,0,0,30,PRI,0.3125,0,0,1,0,1.894,PRI,FALSE
30169,209,55882920,90,7,55,0.020435305,22967,0.159533243,15711.92207,123867.0335,0.14354067,0.038277512,11,0,0.387559809,0.349282297,0,30,PAN,0.411483254,0,0,1,0,0.355,PAN,TRUE
30170,65,46568432,284,1,50,5.52E-04,10787,0.104014091,11416.72923,157008.4,0.353846154,0.2,12,0,0.461538462,0.123076923,0,30,PRI,0.142857143,0,1,0,0,1.719,PVEM,FALSE
30171,75,23873192,69,0.2,8,0.005511678,5516,0.105692531,10340.53778,120741.5867,0.28,0.24,15,0,0.373333333,0.173333333,0,30,LEFT,0.266666667,0,1,0,0,1.267,MORENA,FALSE
30172,120,49318904,1950,8,36,0.020836647,19983,0.140969824,14191.78357,170598.2167,0.175,0.125,11,1,0.5,0.191666667,0,30,LEFT,0.259259259,0,0,1,0,0.571,PRD,FALSE
30174,578,229942290,8891,100,361,0.042929194,95303,0.149858871,23906.08108,136083.9827,0.271626298,0.408304498,0,1,0.408304498,0.290657439,0,30,PAN,0.309688581,0,0,1,0,-0.54,PAN,TRUE
30177,98,48800120,504,2,0,0.017774124,11411,0.080098151,11917.64553,89577.35714,0.204081633,0.183673469,10,1,0.316326531,0.153061224,0,30,Other,0.285714286,0,1,0,0,0.568,PNA,FALSE
30178,197,33491125,1385,16,68,0.027985213,12972,0.197502313,20063.23061,116907.0508,0.223350254,0.248730964,10,0,0.350253807,0.355329949,0,30,Other,0.324873096,0,1,0,0,-0.053,C.I.,FALSE
30179,95,17500074,340,0.7,9,0.014005369,4221,0.12793177,11821.15814,84010.65263,0.294736842,0.178947368,8,1,0.4,0.168421053,0,30,Other,0.357894737,0,1,0,0,0.063,PNA,FALSE
30180,115,43632727,200,5,45,0.005619482,10972,0.148651112,9996.632093,113584.1478,0.217391304,0.226086957,17,1,0.347826087,0.095652174,0,30,PRI,0.260869565,0,1,0,0,1.213,PRI,FALSE
30181,220,78808626,2841,11,419,0.03602549,37645,0.174100146,19469.03835,97067.34091,0.209090909,0.145454545,13,1,0.377272727,0.272727273,0,30,PAN,0.327272727,0,0,1,0,0.029,PAN,TRUE
30183,372,107012473,3592,30,1142,0.035235484,60716,0.116954345,16845.07655,150335.5833,0.306451613,0.088709677,3,0,0.352150538,0.282258065,0,30,PAN,0.255376344,0,0,1,0,-0.041,PAN,TRUE
30184,66,32353458,150,0.1,39,0.007108082,7775,0.087202572,12902.23948,99911.78788,0.287878788,0.136363636,4,0,0.5,0.060606061,0,30,Other,0.242424242,0,1,0,0,1.411,PNA,FALSE
30185,62,15730137,423,2,10,0.013722335,5415,0.084949215,15246.21034,110934.9839,0.209677419,0.483870968,10,0,0.274193548,0.064516129,0,30,PAN,0.451612903,0,1,0,0,0.394,PAN,TRUE
30186,104,29366502,204,5,108,0.022097038,7107,0.138595751,18320.39921,118256.9231,0.182692308,0.269230769,14,0,0.355769231,0.201923077,0,30,Other,0.394230769,0,1,0,0,-0.306,PNA,FALSE
30187,71,23707693,206,1,30,0.008383376,6024,0.087317397,10035.13266,107456.9718,0.830985915,0.211267606,11,0,0.23943662,0.225352113,0,30,PRI,0.436619718,0,1,0,0,0.489,PRI,FALSE
